"stco","whc","sand","silt","clay","om","kwfactor","kffactor","spH","slope","tfactor"
17127,33.2675681361178,9.38848118754295,66.120823655541,24.490695156916,101.597967732463,0.477916817999607,0.48077938356954,5.48886574465771,39.5948672710211,4.26661189138902
17129,31.509776589908,15.3266230020553,59.4628868204508,25.2104901774939,206.088946492107,0.389559422988449,0.389699847830053,6.60216657113413,119.960061313795,4.75742735031594
17131,30.6659543800758,12.3006711842828,61.946566545196,25.7527622705213,181.852924458102,0.402766090008316,0.403208226505925,6.30919850776521,85.7217351031887,4.76041404186397
17133,32.7127702453393,16.3547947306355,56.1625859252817,27.4826193440828,130.614214246746,0.420951771564912,0.421161624161685,6.29529303757442,51.3092917287345,4.41327705049438
17135,33.5663961928474,8.22523258723532,61.5139339189727,30.260833493792,171.187332141385,0.421002426914918,0.421088681643031,6.45693643976209,76.2771922380085,4.29409475750362
17137,30.0589371204772,7.01796308745753,64.965069024575,28.0169678879675,175.721818109758,0.410380803888435,0.410381506286451,6.50252938119658,151.93905135802,4.86439226097776
17139,25.6598269201064,17.7023328920213,54.5353686111149,27.7622984968638,235.286151706135,0.368234709193008,0.36833563009029,6.80312589280872,86.6391132294103,4.99658246508718
17141,27.6747991226579,19.3814200320203,54.6296131703102,25.9889667976695,188.572362169379,0.367555452302004,0.368752055782064,6.42654048773389,93.6410262073806,4.75775647089687
17143,29.4245160372466,9.93749072842299,62.8022990445549,27.2602102270221,149.17582605017,0.405613027961881,0.407520452429558,6.54999812462881,131.133527760749,4.823398346915
17145,30.455722889603,11.5623486899678,61.3655709334489,27.0720803765833,88.4790233831664,0.45189907794539,0.458579381631881,5.8988126464497,55.119207397296,3.77924673041204
17147,26.1695789665209,13.6071067799435,58.0261520063547,28.3667412137018,256.312398689357,0.368018974850366,0.368018978689361,6.88307813748889,114.729135910489,4.96093916814677
17149,34.9845248663869,10.4791109165666,64.9548925722098,24.5659965112237,152.355345927128,0.435193176715557,0.440588830117243,6.33164756173096,65.7313416521915,4.86762220272818
17151,29.5340807722842,10.1449017427497,65.4399696709893,24.415128586261,83.8578783730298,0.411856190651353,0.417809316060433,5.20116947592409,41.8325926572526,3.9410247831737
17153,34.6119835028628,10.000550883557,64.5918141916316,25.4076349248115,113.724430825669,0.463515918389265,0.465258849010588,5.76509252599098,42.3207776276537,4.41487477757335
17155,27.7180122089829,14.8590365912715,58.4249321717769,26.7160312369516,215.12705315524,0.37075775782092,0.373081832485264,6.50591054016222,115.09847183387,4.82790519172081
17157,33.7756901255619,10.2385375544707,62.0090326150178,27.7524298305115,111.93512505658,0.455293418176149,0.456628167097365,6.25797260019297,53.5032133886859,4.39803234678718
17159,29.4980433097902,12.8458140399777,60.0279370127332,27.1262489472892,86.696442072896,0.449415549019192,0.449450840841173,5.54473331841417,63.4037728592734,3.44169277475369
17161,30.453778520748,14.7166292124129,61.1095973896288,24.1737733979583,181.202233039313,0.401872987574023,0.402960432004106,6.37436264944607,72.1028177921655,4.76774699895201
17163,35.3360344688964,8.06779003464742,63.782821223642,28.1493887417106,134.672439675808,0.451007106441188,0.452216609730163,6.36364914488292,60.0615367247417,4.26256669377467
17165,25.6709128067551,12.5099729781201,60.8879701866781,26.6020568352018,105.543831254718,0.442029923378732,0.451478492561594,5.69122606781875,45.0880534837707,4.30563725743126
17167,29.8471498831992,6.16051575229257,64.3111274202971,29.5283568274103,220.272401210728,0.397195646787943,0.397195749181867,6.60614736992329,164.816567822641,4.88849920220259
17169,31.680670387862,8.43971908717454,62.8235266288996,28.7367542839259,137.979553304431,0.423186405157283,0.423186405157283,6.32866556570437,125.376416335614,4.79406453278011
17171,31.3048588238329,12.164296592154,60.2615384327518,27.5741649750942,161.109670891344,0.400485842897173,0.40052451775646,6.46425661569563,107.856752110341,4.78174734242436
17173,27.0168619602784,14.9997880012464,56.4622517362058,28.5379602625477,159.303795338439,0.397092379379668,0.399013101879904,6.26145529879896,108.205938048728,4.35497708344404
17175,29.4444452394911,10.2225303941574,62.1711249792588,27.6063446265838,195.176203795482,0.397666298780171,0.399089106251932,6.51169097510662,121.13339548077,4.88318970682552
17177,27.570488359186,12.4760650396564,59.3508622076253,28.1730727527182,187.329945158812,0.38632652985126,0.387426793873384,6.17995815145436,81.5634418939482,4.41429641074127
17179,28.1083916509129,20.0264326284788,54.7639943361433,25.2095730353779,235.605150751688,0.351878733315094,0.352239008960283,6.55604809133333,132.879963893145,4.76721109901976
17181,32.1045793319876,12.3801318943383,63.6609551876869,23.9589129179748,110.803167587522,0.474176537835227,0.475979392078338,6.05927489585387,39.2511717434042,4.27515396959466
17183,22.8950273370047,16.2335163499525,53.0352876388181,30.7311960112294,220.992915412435,0.355237048753898,0.355668025313886,6.99224429353029,68.3722595548856,4.64749274058584
17185,28.4216443256062,17.3298556396096,57.9638527138548,24.7062916465356,129.380796244034,0.440993395789705,0.441508427796264,6.04146928591321,60.5275902366985,4.49211094519975
17187,30.2060984289167,5.79009175228906,65.8335607629514,28.3763474847595,195.728605051257,0.410211641153027,0.410211641153027,6.24779279976822,140.505308461185,4.90107778074998
17189,31.994568399796,9.98261507873083,62.256011676407,27.7613732448621,101.312947271971,0.45700196121787,0.457444508876616,6.19814633781206,56.1511973256153,3.68204162717334
17191,27.1469062397069,12.7004087533038,60.2108301132811,27.0887611334151,87.2115279334323,0.453598161478228,0.453715063881833,5.44185503161734,68.0396676845536,3.82659771137183
17193,29.7336433316459,18.5051606199011,56.8200098004681,24.6748295796308,125.095916511924,0.415294941397637,0.415788115775844,5.97636184624014,56.0094255437341,4.49178453482166
17195,27.2737432446279,32.036583319387,48.1764759003279,19.7869407802851,270.01643960324,0.332645521506263,0.332838998967146,6.50115723322148,63.4623299542817,4.33887828672797
17197,20.1839687139446,18.2775560018149,51.070753813666,30.6516901845191,227.692045717775,0.35309044404088,0.354346188183706,7.26543480612764,49.2558319305114,3.96352082014612
17199,26.8986335192592,11.0088759614357,63.1733159452413,25.8178080933231,79.4095906806663,0.465427886182541,0.482017044567927,5.31637244664624,34.5381353916005,3.80717900073308
17201,25.6512816119085,27.8285990219695,47.5903062849238,24.5810946931068,221.943763933914,0.328148734269792,0.333907994886272,6.49341791049254,81.9464631097668,4.42747636309532
17203,27.9559666439736,10.0143392958556,59.5741929975239,30.4114677066205,244.234614216483,0.379671890250269,0.379709703047358,6.91531994838873,105.456214098044,4.86195402452704
18001,21.1953732532855,19.5723401388458,44.0799288218297,36.3477310393245,286.034795634185,0.314288030292988,0.314401749075923,7.31671233290731,55.7753767726973,4.04667033653616
18003,21.7128541851428,22.5680969546538,42.179876338814,35.2520267065322,434.599186485501,0.309837748427882,0.310902288949995,7.19591214321269,59.4634615038111,4.03060421193108
18005,24.9274925540233,36.4376563281496,42.0931633314286,21.4691803404218,166.079733332401,0.351240350186829,0.356387082231246,6.7017594025885,54.8053627520053,4.0282454639723
18007,21.8032618697712,32.5067110287389,43.6421032112541,23.851185760007,271.324091464832,0.329146172774013,0.333983932279057,7.04005230062757,89.4174079954227,4.39239745931125
18009,15.4653897108788,20.7236041359564,43.3249628148623,35.9514330491812,281.597045751285,0.331346669738262,0.331628235448984,7.38255237800253,63.760197084157,3.49379374231035
18011,24.2568342366841,33.2421184261091,44.1972394082838,22.5606421656072,200.923782397641,0.38020106188854,0.381157417502788,7.23076757610245,57.8034806276533,4.06401048889795
18013,24.9811663522962,17.1690196142054,61.8614596417601,20.9695207440345,117.345913893398,0.43354135438343,0.473707434243043,5.33175813203036,31.7798863126271,4.28172139648163
18015,25.5867551772276,30.176214845705,46.8108198831239,23.0129652711711,260.422028445107,0.353234418771462,0.360653223426376,6.68689070336257,59.6890716789886,4.44813620421708
18017,23.3351512845156,40.1749641065776,39.4180516935891,20.4069841998333,430.262050074823,0.318953955258499,0.321589797054202,6.82970346914154,54.7451490896085,4.28595649736388
18019,25.770779082678,14.8115562537023,55.4965639183827,29.691879827915,96.6128608503149,0.405768227838201,0.411359620749385,5.22407611114583,58.5435798678674,4.07907134808865
18021,26.6456499663299,17.3925353159623,58.545483136147,24.0619815478908,122.93920628872,0.420085773293417,0.433969233621929,5.90916550787866,58.6693254376816,4.7520185789693
18023,23.821393198799,27.6771658818333,48.5966135522418,23.7262205659249,235.482919309873,0.377607068088804,0.378229083182577,6.89609806603124,44.3360311315788,4.21194190526844
18025,22.0533899786194,19.7582721884796,53.6375467698409,26.6041810416795,82.7107415445687,0.415843865421194,0.432544550626175,5.15164806029574,43.1458685801948,3.43774597518728
18027,26.0237512183102,26.3321884891052,52.8737051122507,20.7941063986441,141.643600170957,0.416355490853062,0.417121088830565,5.9436287270527,65.9465538899966,4.47211018081324
18029,21.7272007151451,17.3344212475413,50.3467170972827,32.318861655176,101.524476769542,0.347156129683546,0.372042681768238,5.86644037208536,56.8006547697654,3.70805243661252
18031,25.2265327623494,27.4512285946247,49.8609018549575,22.6878695504179,152.145347196947,0.412724378865413,0.413176943149571,6.48651666170429,56.2640732659994,3.92215966621128
18033,18.1361957824145,27.8825754047077,40.124879843933,31.9925447513594,570.730026818244,0.308404031826047,0.309999275104563,7.24056079291116,59.221704440862,3.61509971867666
18035,24.1201580426962,26.5064085595089,44.1308744751611,29.36271696533,289.221610890658,0.343950521681338,0.351324208450954,7.29185715399761,58.5043074294479,4.11096234676169
18037,22.0334574292108,16.5783861074619,59.4376039735373,23.9840099190008,87.4569594473566,0.416144946955897,0.461276635728289,5.13398664113616,51.9783729039568,3.9231208865602
18039,21.5313857455446,61.1178947022379,24.8444648812903,14.0376404164719,385.769941115781,0.240354676254741,0.242107652573728,6.90300141584121,66.9290939319103,3.97162798899905
18041,23.1534592207598,30.8656381641846,46.842446565148,22.2919152706674,142.281457218285,0.383812377004741,0.389070560334158,6.77022674111367,66.7159666358553,3.73680843707493
18043,23.9878902083475,8.68294995451523,51.9102214106373,39.4068286348475,98.4470772613992,0.333246252007609,0.35322952538108,5.48653315326776,58.7487372606937,3.95737498576147
18045,27.6229066944773,31.056920195164,47.2536314460736,21.6894483587623,197.567657010799,0.34875267169068,0.357127786178668,6.82492249811652,56.215851741041,4.50730197834412
18047,23.6081511876553,29.1706671286582,48.6658267465047,22.1635061248371,130.95791610467,0.407162716877069,0.41062213109096,6.42957475786771,47.5128560850438,3.79712250610717
18049,23.8001128941228,61.6789948133803,24.5893607274252,13.7316444591945,1098.71209963884,0.227515312170742,0.234814191459658,6.88298938109877,59.7881933304174,4.03742308545069
18051,29.2961778798308,19.2374808690197,59.8291242881768,20.9333948428035,131.008685499745,0.440483918059482,0.448005109908977,6.19387812591726,65.6699198610271,4.50106907603054
18053,23.1806570570505,21.7369710594504,42.7019296922501,35.5610992482996,332.733053067026,0.308248274951915,0.310474854255871,7.23918965786012,55.2725737612321,3.82215416728855
18055,25.8840593688335,24.386353143972,51.2025771796677,24.4110696763603,155.936694147172,0.391140552795741,0.398075807192411,5.78252057394344,65.5262698433338,4.5130007014761
18057,21.0705381447079,34.3719138769298,43.4816588755282,22.1464272475419,203.738725679861,0.386343496580528,0.387891738369814,7.3470476165641,58.453149364551,3.77338925554445
18059,20.2142042012945,32.2997698600041,44.7448825393878,22.9553476006081,196.405927913269,0.392646401299044,0.393398727136553,7.21198169438238,64.2179901687467,3.86145953439971
18061,23.8073347019426,8.05712086095996,46.2864017375813,45.6564774014588,98.7015826255526,0.294667421580793,0.299749810938312,5.65412538091823,52.5412221314795,3.82022956004658
18063,21.9519776260275,35.1385375360439,43.1466690388194,21.7147934251367,190.883278746554,0.386186993180247,0.386892794165409,7.24648689510057,57.6769540819501,3.89028921203642
18065,19.5337092281582,33.3354590435579,43.0417972928467,23.6227436635954,202.771969307704,0.363860864688804,0.372300732787484,7.2361549204368,56.9444088857058,3.60819091438588
18067,20.8714666253399,27.8960960734788,45.1655327538989,26.9383711726223,253.946211809863,0.361137899674114,0.361971434437705,7.13091659669163,60.097631122978,4.11104869686506
18069,17.6149822505343,20.3364004712031,46.061939754737,33.6016597740599,214.932231972631,0.343729464092361,0.344322494259813,7.28489846259677,61.2792997538677,3.91799835563826
18071,27.2306575029429,31.524728633029,46.3844178454106,22.0908535215604,124.468064799474,0.365607281545733,0.36917995211331,5.80573534234993,54.939097429296,4.4603071801221
18073,19.9483076813109,67.1332939767287,20.2465339888317,12.6201720344396,516.138057120443,0.190127613862921,0.190435077601845,6.84540288308517,65.2042950886945,4.5432815698586
18075,14.5606553872238,21.7615713137957,42.8876124361753,35.350816250029,190.91712934234,0.333913535633738,0.334238933167744,7.37803290046551,61.7286316030253,3.3825120930534
18077,26.9579736219796,18.9767439717022,56.3201587729574,24.7030972553403,98.4536400064241,0.444606311777586,0.446880135455987,5.11140363143653,67.6953533195391,4.03651487026269
18079,27.8408446142512,19.9667062075388,56.4898986273994,23.5433951650618,98.1731498821119,0.456111850819462,0.456688805232423,5.2196246966851,67.9900266572125,4.08595239902304
18081,20.5989448267388,37.5491347042633,41.0335139700431,21.4173513256936,176.745325051752,0.366504127165203,0.368480019269492,7.24372952520646,57.2007416982008,3.73993191437595
18083,28.8557934828668,28.7126308723727,51.0544179979771,20.2329511296502,156.69266461849,0.379176921430413,0.3841779688047,6.28164593941995,67.9426517630752,4.64592447309303
18085,22.6047617939258,56.3096291056233,27.5854768131494,16.1048940812274,766.075140063813,0.244867385281197,0.254395870935005,6.90614371571069,64.37898643064,4.02285196431446
18087,19.8024104389233,67.1219569839176,20.5944161249206,12.2836268911618,648.266871231075,0.177577549814585,0.193559319729162,6.82888207300093,70.7387029469425,4.11216894268772
18089,19.6663069171737,38.4339616312865,36.5391537371505,25.026884631563,585.255959404518,0.263287171738061,0.265304461482733,6.95869919742707,70.6089469815562,3.5747038187172
18091,22.2590528691506,70.4268100031439,18.8631315189675,10.7100584778886,757.818354455278,0.159496493263836,0.169350875205103,6.24142017336655,78.9795001642186,3.61907127277898
18093,26.1239345497115,12.1779185474435,49.3598895017207,38.4621919508358,105.979798628897,0.325122563142721,0.333430746660646,5.63276742221726,45.2159668839975,4.4959933656781
18095,19.9734347084759,31.6819626128454,43.6500235784378,24.6680138087168,262.209129011384,0.362138680776277,0.365171942978016,7.29991265490894,63.0450510680062,3.91143936218572
18097,20.503778878834,36.0177166868917,42.4897190705573,21.492564242551,177.017446187988,0.391488212144039,0.392965781735463,7.33116595632022,55.5132791579271,3.74403241508537
18099,27.1213176792722,60.2898086520408,25.6401075613735,14.0700837865857,897.759412633619,0.245192966095352,0.248050811391157,6.82866434493218,65.609266416071,4.26346507107609
18101,27.3757995276745,21.301086322712,55.9260367644023,22.7728769128857,114.691219585918,0.429719127236212,0.436684607450557,5.76197897792119,57.3666863897661,4.3213325661064
18103,20.7198639251824,29.9373970934848,41.102002251416,28.9606006550992,429.832943466792,0.320639912920154,0.32416262899665,7.20300938895128,57.4970139703656,3.85038135335785
18105,25.2219054578893,11.11531075628,54.33539964302,34.5492896006999,106.101080572914,0.373778162805043,0.382103470321019,5.45242634142961,43.9995881555878,4.29556144829793
18107,26.1343141432113,28.6424603363473,48.6864164237419,22.6711232399108,199.992095444328,0.374252173887063,0.37672799884171,6.7699942647316,59.4034219067651,4.45504083355574
18109,25.8565102502311,33.1784222858877,44.7142760228646,22.1073016912477,173.541769871381,0.368863113713215,0.370313680014861,6.75756333432335,55.6787329049253,4.36442753308829
18111,19.2568051366603,61.4251215575554,23.8522792119529,14.7225992304917,333.838457295751,0.206181765735,0.206283319194311,6.91313407036319,64.8542376436775,4.68759787986761
18113,21.1684206891248,40.6010265411139,34.7058799872133,24.6930934716728,857.602112263783,0.272182106171667,0.278128198278016,7.03614719558014,63.032891843535,3.56417348134969
18115,22.166210765521,17.3060945175615,48.735735728814,33.9581697536246,120.795367988221,0.313682746880025,0.344040994125565,6.18625494962732,56.2190096333404,3.79082870209887
18117,26.2015915657728,10.9617586991894,52.0318276675899,37.0064136332207,108.594727640512,0.359583330157743,0.365765110214982,5.4746704927352,47.5320489272886,4.43873863456581
18119,27.8312399043489,20.3403442241618,55.3559709850167,24.3036847908215,106.536817024685,0.429587091152983,0.434266834289429,5.62130627149723,44.156405342963,4.17022143358569
18121,30.4058488916934,22.7939048997825,55.3766773450461,21.8294177551714,171.059683889486,0.401144046482986,0.404974164861208,6.6782086496861,55.716011485785,4.57145249995436
18123,24.6386135184856,19.3052643814886,53.9789409572541,26.7157946612574,102.056846523365,0.407281749842126,0.426323169569835,5.42557390029635,52.7366782272502,3.94981785558612
18125,25.7597271700688,16.7085175075411,61.087430021364,22.2040524710949,144.741708613671,0.468906177258666,0.471843021308216,5.71868112592464,53.5794533395515,4.16845796732122
18127,21.3487906937259,50.3659417616741,30.2522016596826,19.3818565786433,407.611850014495,0.222279830152044,0.240026480885569,6.53204716103253,58.4477342011798,3.95162146550936
18129,32.082503921295,12.9534337536204,65.0316818820953,22.0148843642843,120.851103007001,0.476436698420692,0.476553178571978,6.22368384357208,65.8599903341309,4.71874007856656
18131,21.3390389795561,71.5756069470354,17.9284958150535,10.4958972379111,548.752986283656,0.201627498817214,0.202043618524581,6.71504302276754,65.357549293678,4.48541241346105
18133,26.9447097017645,23.6682897175369,54.2404891766769,22.0912211057862,150.311078478891,0.412831295645721,0.41307714913787,6.66058252638155,48.949240271339,4.18819255042183
18135,19.8223778767796,25.1703936980437,45.5450339492703,29.2845723526859,258.328751745671,0.35348393516914,0.354751070192155,7.37815294429702,69.4762872114286,3.74427332842219
18137,27.4071168321506,20.4509288917901,56.5653080709876,22.9837630372223,96.504844754403,0.463719969037147,0.464648468556516,5.06895926277588,74.0829158067813,3.97054224152365
18139,22.2572761028445,31.4617072795504,44.8769552428781,23.6613374775715,179.371157765211,0.375190620014434,0.379088749195173,7.07797453578298,65.1819422873698,3.8786351113076
18141,26.1831921378966,59.9936359745262,25.8885694871567,14.1177945383171,1098.54305556413,0.239815927308865,0.244302671473603,6.79788345922741,67.7423553197209,3.89517657697579
18143,26.7587781133657,16.8600923940739,59.0238307552548,24.1160768506712,97.2126307607496,0.461163285368666,0.462193570432521,5.17140575053113,63.929698338488,4.19239838783958
18145,19.7628802719473,37.111616201018,40.8452340115758,22.0431497874062,175.879358670869,0.343505993035105,0.351991039705777,7.1797823941162,57.4450010966313,3.69562511354097
18147,27.42847389995,15.178659927982,60.0925423406705,24.7287977313475,119.659716420256,0.464041764935375,0.465449678082051,5.61126676325697,64.8171921980286,4.25647256999774
18149,17.2285527599311,84.8193445101309,9.93064823235687,5.25000725751223,1176.62204411066,0.113404665710241,0.113664211834882,6.43170517166425,68.5380201203816,4.29763697201004
18151,19.0829729924331,44.0330014238873,32.8934095210031,23.0735890551096,752.088952427287,0.267739914457781,0.277797957444966,7.05630102368036,61.3001798820415,3.79398943058335
18153,26.1721824955051,21.6281965340172,57.3237817856027,21.04802168038,131.721176788191,0.404847073267839,0.425567657333904,6.45564288882417,45.8067765543769,4.69204205337952
18155,22.5752842752819,17.5928788783078,50.7133144400064,31.6938066816858,101.690177552307,0.358992769174424,0.379668924873569,5.75122289828449,68.0510179902253,3.93548220880603
18157,25.6624661856581,33.9472281091396,43.5239787325941,22.5287931582663,260.492062173126,0.325649726967123,0.330012485180221,6.68447136569021,55.0565557713247,4.43537412813177
18159,24.5343846239256,17.4117185960205,52.7156179502897,29.8726634536897,252.808745662994,0.35736930056656,0.357369382607706,7.01458404615593,59.4993024019608,4.63105660329263
18161,21.4010270256553,28.9927083746402,48.3824959906544,22.6247956347054,145.518901490596,0.401282836324405,0.40275538112075,6.81692575207501,75.5834512362261,3.64731245256828
18163,30.2061264382924,11.6961498579333,64.5746859855709,23.7291641564958,147.856923412128,0.479132110602162,0.479389824321471,5.89245326985623,70.613456866929,4.36156713749174
18165,27.1869016744009,28.2908640559583,49.4173854132727,22.291750530769,214.475528631024,0.349623559568959,0.360232654969478,6.87287807274324,59.9215655171913,4.46439488941972
18167,30.66946816467,27.9612447197063,51.9832160001494,20.0555392801443,157.894061360744,0.374795850379734,0.391390075364768,6.45288822841785,59.2647042553871,4.7284232840982
18169,21.1199391969808,32.6146616333547,40.1986013832308,27.1867369834145,310.402829315597,0.321159411604185,0.325335637614157,7.13986838038555,67.5594467600542,3.75492265719716
18171,23.5093624883364,27.338002153885,46.994513563816,25.6674842822989,240.932831065884,0.337233576330925,0.341787846798937,6.79756552423685,80.1007328672929,4.26798529290335
18173,23.3029268480583,14.2075320058724,61.1035652009244,24.6889027932032,171.638042623516,0.433711110087901,0.463858462968701,6.00131003323156,65.5357409957521,4.39799037827745
18175,26.6404700149151,8.57204184404311,53.4657468183416,37.9622113376153,106.080363330495,0.355385931819713,0.358977755651167,5.49287213512463,53.4702944569429,4.56372958653148
18177,18.0826328092669,36.7393245027783,41.0931642658526,22.1675112313691,148.175108911502,0.355057370565408,0.368753825498481,7.17075231391358,68.0760313625542,3.60395357783405
18179,18.5903828269939,19.1317041825222,46.2094698298118,34.6588259876661,227.31965186707,0.340466536112488,0.341383543224688,7.15845651867803,67.5653005465895,4.32713632336699
18181,20.7729162315246,59.730235607101,25.861203322472,14.408561070427,315.112634281623,0.239550564302782,0.239761195271316,6.76430487965875,68.1668619158297,4.40681951822196
18183,18.5008214189768,28.0831604399981,40.4743882074743,31.4424513525276,562.272429616854,0.31391923577278,0.314804521338428,7.19227916071919,58.4183732308756,3.40030299612057
19001,28.9185073033758,17.8201117730465,48.4405619904599,33.7393262364936,259.532552873129,0.354136894943719,0.354136894943719,6.21513870543413,55.2420071013072,4.69108900646008
19003,33.8115623500824,11.7940213158436,53.877360610046,34.3286180741105,228.824401754875,0.376331461758037,0.376331461758037,6.46035850532154,55.8389945886573,4.65399149797683
19005,28.6593519140983,10.7371191270694,60.6975106167314,28.5653702561992,125.801417697482,0.440871202722915,0.447446088295639,5.99313296895997,67.8751302235823,4.40057861671191
19007,28.7659908098218,15.3467446828779,47.4880221922746,37.1652331248475,153.593928264415,0.355392468673894,0.355393971567676,6.13272780116221,59.0019564020111,4.02580618401653
19009,34.6746436039552,8.56691239220609,60.9653267699357,30.4677608378582,244.400124888682,0.415825683593897,0.415825683593897,6.47149661369624,48.0332668765952,4.77631214596927
19011,33.1033697987924,25.6518985474871,47.6732139640179,26.674887488495,351.827308751706,0.347858634080722,0.348226145324091,6.39915510602733,61.1041961061999,4.8816161728146
19013,31.5452927450984,41.3357353455142,36.6733530904157,21.99091156407,312.093133854077,0.312696232416338,0.313704186415843,6.59822437125472,63.7490313270361,4.67886681706586
19015,33.9329102585545,40.7302702741975,37.4501394862983,21.8195902395042,345.340298474835,0.326149863839706,0.32685886240395,7.50666060172822,27.7201906632821,4.909305498958
19017,31.8830388935601,44.2958603225185,34.0312673952635,21.672872282218,326.00675914519,0.304305339774657,0.304923094302034,6.81790165873136,69.6736185046418,4.62208205689595
19019,29.8252863010773,45.3137764602624,33.0217619111637,21.6644616285739,356.58411992146,0.299911990288861,0.301868025580452,6.60718027450919,64.4758698068541,4.67618515125954
19021,33.8662201769165,30.904673698363,42.8131056448815,26.2822206567555,382.621389138552,0.333617908772071,0.334117056433646,7.38959603121967,29.3618870503592,4.91357377566005
19023,29.080230675221,43.4228487945606,34.7543311842374,21.822820021202,345.625089188761,0.292062603926527,0.296871352043566,6.50939222820314,61.2735113063597,4.44542779967602
19025,34.7699646123836,37.1036327956985,37.6722236849098,25.2241435193918,457.382567910122,0.31000103827634,0.310325847264159,7.44245828276142,26.4049436544355,4.94348732154628
19027,34.8660131522173,22.9390229594724,51.3344313824272,25.7265456581005,296.568453774037,0.380631013512269,0.380881721522735,6.93583326526169,38.7178802381632,4.86453026154975
19029,36.0671128953144,8.91681675210275,60.3668855779772,30.7162976699201,248.904857824286,0.408436201914924,0.408436201914924,6.5152702903576,53.450142300855,4.72454736327051
19031,32.6448039892529,13.1004417556489,59.7949368729015,27.1046213714496,248.320775718708,0.418569756061953,0.418599031808554,6.33468130294907,58.3251217749035,4.90264311485666
19033,30.7608585870619,41.047707845514,36.0698105223303,22.8824816321557,491.246196110137,0.30111140373204,0.304985438361607,6.97632815059605,50.3916651430986,4.48211714399487
19035,33.550174542763,11.6640867590442,59.7644261959112,28.5714870450446,318.337469467686,0.395698671163486,0.395914968111268,7.22613123787926,58.2565728075555,4.96836032031106
19037,30.0333055142637,42.8463404607356,34.5670880520439,22.5865714872205,377.229515063678,0.303951460660196,0.306337647486739,6.62299823578286,63.4141486495084,4.62492850349898
19039,28.3210938254029,19.1159510593778,43.8536518583073,37.0303970823149,187.828118497986,0.336778177700888,0.336778177700888,6.23811935628187,59.5383816646672,4.31243758410001
19041,32.9233592456008,32.863353231176,41.2384685789903,25.8981781898338,317.799209839952,0.314157022373743,0.323598626957236,7.38241403035025,41.3215485017832,4.72130040533226
19043,28.622391912862,12.1753086302935,61.925881080854,25.8988102888525,131.867524378108,0.448437524070114,0.451939325007379,6.14960401223455,54.9662638309301,4.48190821182921
19045,30.056074728523,21.3847134324273,53.9525008281115,24.6627857394612,231.525204300382,0.390130009526793,0.392067859483355,6.21432651054556,58.6916195310552,4.50266579718985
19047,37.3526373954451,8.34742666909027,65.4176704539993,26.2349028769104,234.919030526066,0.44421494058234,0.444226058510945,6.8887494656698,50.0418311712115,4.78686803805884
19049,33.5549558480691,39.3123767347881,38.4985398249886,22.1890834402233,293.752654556501,0.335487158093223,0.335568514074533,7.25847629893925,27.9460174611696,4.91019738332002
19051,29.1740716662477,16.6232035355546,46.5312264306157,36.8455700338297,142.282775290293,0.359319416540373,0.359321851310896,6.12504240027643,57.9207323846078,4.10963923033037
19053,28.0742107876318,20.9518421245626,43.5944661873844,35.453691688053,160.9272640448,0.345598848450936,0.345639711238054,6.24076030903713,53.0819273794873,4.48889809187213
19055,28.7535164864734,37.3837992682502,40.2695889442864,22.3466117874633,297.244384021948,0.33488210291684,0.337767227321747,6.42773486622828,61.4208370519048,4.45591291150059
19057,31.6400758877334,10.4760103253912,57.6435925481278,31.880397126481,226.287266400588,0.392807744083008,0.392810747882632,6.05184730052353,69.2287301735659,4.86905661223484
19059,34.2002873643334,36.9239247592591,38.6271344753591,24.4489407653818,336.764972448525,0.319976741588236,0.320025154695545,7.42071286542089,31.6837963511063,4.86268536486051
19061,29.1044448974886,14.8175212224797,60.3505093996077,24.8319693779126,142.93131210944,0.437530106503591,0.43887812779197,6.21743038050542,59.0489732749817,4.58482455517016
19063,33.5403024292111,37.8449529460026,37.6252776979852,24.5297693560122,491.086799168383,0.314229885358699,0.314890024643437,7.48285201300976,30.6609437813959,4.85204860881706
19065,30.0786906098936,36.6094429878036,40.4632945953586,22.9272624168378,287.095747811322,0.340965868840343,0.343275984587469,6.47978778569008,63.6543656308847,4.58457024313927
19067,29.2155038276718,40.5070325067947,36.6596041950411,22.8333632981643,316.296217645425,0.319903781007933,0.321231661151391,6.64186309179646,64.2259064531974,4.58343725841665
19069,32.4390910027214,38.3477020924692,38.8032225775256,22.8490753300052,387.623499643587,0.315017231755479,0.318061034950443,7.08274658864382,39.8706319986366,4.73722275961439
19071,33.0953081935035,9.24487125884163,62.4524069570331,28.3027217841253,265.509729636623,0.415820483792493,0.415820483792493,6.84201465111191,61.2365497586939,4.87788470851879
19073,33.940852565668,39.8534023636916,37.4711222037,22.6754754326085,367.290056912812,0.317412258102421,0.318228348351656,7.42676197522143,27.4473283662699,4.91171664436802
19075,32.3219741671465,19.9129261333232,52.7946630748002,27.2924107918766,334.87185684072,0.37669257499178,0.378007505429134,6.48564980026288,53.4023560025473,4.88548322009929
19077,31.2151057163646,26.4299451861027,44.9461478406649,28.6239069732324,242.286399597598,0.352849648647548,0.353065439284351,6.54777200200742,44.1297934559647,4.87033297107147
19079,32.4123563422024,34.3387851376673,38.5750029415975,27.0862119207352,469.867708076365,0.30764943328936,0.307841477759256,7.49738382123203,27.8535042860339,4.92744837393042
