stco,year,dsci_jul,dsci_jja,d2_jul
21007,2005,122.6,96.5,0.0
21007,2006,0.0,5.1,0.0
21007,2007,31.4,133.6,0.0
21007,2008,0.0,0.0,0.0
21007,2009,0.0,0.0,0.0
21007,2010,114.5,102.8,0.0
21007,2011,0.0,40.4,0.0
21007,2012,475.0,444.2,100.0
21007,2013,0.0,0.0,0.0
21007,2014,4.3,25.3,0.0
21007,2015,0.0,23.1,0.0
21009,2000,150.0,117.7,0.0
21009,2001,80.0,69.2,0.0
21009,2002,0.0,23.1,0.0
21009,2003,0.0,0.0,0.0
21009,2004,0.0,0.0,0.0
21009,2005,15.8,23.2,0.0
21009,2006,0.0,0.2,0.0
21009,2007,292.3,304.8,92.3
21009,2008,92.3,79.2,0.0
21009,2009,0.0,0.0,0.0
21009,2010,0.0,0.0,0.0
21009,2011,0.0,25.6,0.0
21009,2012,260.9,158.0,60.9
21009,2013,0.0,0.0,0.0
21009,2014,95.6,67.2,0.0
21009,2015,0.0,7.4,0.0
21011,2000,1.1,10.7,0.0
21011,2001,15.2,24.8,0.0
21011,2002,0.0,53.6,0.0
21011,2003,0.0,0.0,0.0
21011,2004,0.0,0.0,0.0
21011,2005,75.0,93.5,0.0
21011,2006,0.0,36.7,0.0
21011,2007,280.0,284.6,80.0
21011,2008,0.0,13.9,0.0
21011,2009,0.0,0.0,0.0
21011,2010,0.0,0.0,0.0
21011,2011,0.0,11.4,0.0
21011,2012,162.7,108.3,0.0
21011,2013,0.0,0.0,0.0
21011,2014,0.0,0.0,0.0
21011,2015,0.0,22.3,0.0
21013,2000,100.0,74.1,0.0
21013,2001,44.8,57.0,0.0
21013,2002,81.0,94.0,0.0
21013,2003,0.0,0.0,0.0
21013,2004,0.0,0.0,0.0
21013,2005,0.0,15.4,0.0
21013,2006,0.0,38.5,0.0
21013,2007,380.0,356.8,100.0
21013,2008,131.4,129.4,0.0
21013,2009,0.0,0.0,0.0
21013,2010,0.0,0.0,0.0
21013,2011,0.0,2.5,0.0
21013,2012,123.2,71.8,9.1
21013,2013,0.0,0.0,0.0
21013,2014,60.4,63.0,0.0
21013,2015,0.0,22.4,0.0
21015,2000,0.0,7.7,0.0
21015,2001,12.7,15.6,0.0
21015,2002,40.0,76.9,0.0
21015,2003,0.0,0.0,0.0
21015,2004,0.0,0.0,0.0
21015,2005,95.8,116.9,0.0
21015,2006,0.0,0.0,0.0
21015,2007,213.2,237.1,13.2
21015,2008,0.0,7.3,0.0
21015,2009,0.0,0.0,0.0
21015,2010,0.0,10.9,0.0
21015,2011,0.0,10.2,0.0
21015,2012,187.7,181.7,0.0
21015,2013,0.0,0.0,0.0
21015,2014,21.5,9.9,0.0
21015,2015,0.0,38.5,0.0
21017,2000,21.4,17.4,0.0
21017,2001,20.0,30.8,0.0
21017,2002,19.2,61.2,0.0
21017,2003,0.0,0.0,0.0
21017,2004,0.0,0.0,0.0
21017,2005,78.7,124.8,0.0
21017,2006,0.0,30.7,0.0
21017,2007,280.6,285.1,80.6
21017,2008,0.0,13.6,0.0
21017,2009,0.0,0.0,0.0
21017,2010,0.0,0.0,0.0
21017,2011,0.0,6.7,0.0
21017,2012,203.0,131.9,8.8
21017,2013,0.0,0.0,0.0
21017,2014,16.8,25.7,0.0
21017,2015,0.0,7.7,0.0
21019,2000,0.0,0.0,0.0
21019,2001,0.0,0.0,0.0
21019,2002,0.0,38.5,0.0
21019,2003,0.0,0.0,0.0
21019,2004,0.0,0.0,0.0
21019,2005,93.3,96.3,0.0
21019,2006,0.0,51.9,0.0
21019,2007,300.0,291.0,100.0
21019,2008,0.0,7.7,0.0
21019,2009,0.0,0.0,0.0
21019,2010,0.0,0.0,0.0
21019,2011,0.0,0.0,0.0
21019,2012,74.0,43.8,0.0
21019,2013,0.0,0.0,0.0
21019,2014,70.0,50.0,0.0
21019,2015,0.0,32.1,0.0
21021,2000,100.0,61.5,0.0
21021,2001,63.1,62.7,0.0
21021,2002,0.4,31.5,0.0
21021,2003,0.0,0.0,0.0
21021,2004,0.0,0.0,0.0
21021,2005,50.0,101.5,0.0
21021,2006,0.0,15.5,0.0
21021,2007,231.9,273.8,31.9
21021,2008,0.0,23.1,0.0
21021,2009,0.0,0.0,0.0
21021,2010,0.0,0.0,0.0
21021,2011,0.0,16.5,0.0
21021,2012,200.0,160.7,0.0
21021,2013,0.0,0.0,0.0
21021,2014,76.0,37.0,0.0
21021,2015,0.0,7.7,0.0
21023,2000,0.0,7.3,0.0
21023,2001,12.6,14.6,0.0
21023,2002,31.2,65.9,0.0
21023,2003,0.0,0.0,0.0
21023,2004,0.0,0.0,0.0
21023,2005,75.0,145.7,0.0
21023,2006,0.0,24.1,0.0
21023,2007,300.0,292.1,100.0
21023,2008,0.0,7.7,0.0
21023,2009,0.0,0.0,0.0
21023,2010,0.0,5.5,0.0
21023,2011,0.0,0.0,0.0
21023,2012,127.2,73.0,0.0
21023,2013,0.0,0.0,0.0
21023,2014,53.1,20.8,0.0
21023,2015,0.0,27.7,0.0
21025,2000,27.4,38.1,0.0
21025,2001,7.9,19.3,0.0
21025,2002,0.0,38.5,0.0
21025,2003,0.0,0.0,0.0
21025,2004,0.0,0.0,0.0
21025,2005,6.6,40.5,0.0
21025,2006,0.0,68.7,0.0
21025,2007,280.1,290.7,80.0
21025,2008,66.4,71.8,0.0
21025,2009,0.0,0.0,0.0
21025,2010,0.0,0.0,0.0
21025,2011,0.0,1.0,0.0
21025,2012,136.1,120.1,0.0
21025,2013,0.0,0.0,0.0
21025,2014,106.1,60.1,0.0
21025,2015,0.0,51.9,0.0
21027,2000,71.6,36.1,0.0
21027,2001,81.1,70.5,0.0
21027,2002,22.2,65.5,0.0
21027,2003,0.0,0.0,0.0
21027,2004,0.0,0.0,0.0
21027,2005,54.1,26.2,0.0
21027,2006,0.0,0.0,0.0
21027,2007,136.5,197.4,0.0
21027,2008,0.0,7.7,0.0
21027,2009,0.0,0.0,0.0
21027,2010,0.0,22.5,0.0
21027,2011,0.0,25.8,0.0
21027,2012,281.0,217.2,80.1
21027,2013,0.0,0.0,0.0
21027,2014,58.1,44.9,0.0
21027,2015,0.0,23.4,0.0
21029,2000,56.5,32.8,0.0
21029,2001,79.7,69.1,0.0
21029,2002,20.0,66.2,0.0
21029,2003,0.0,0.0,0.0
21029,2004,0.0,0.0,0.0
21029,2005,100.0,70.0,0.0
21029,2006,0.0,0.0,0.0
21029,2007,183.6,230.0,0.0
21029,2008,0.0,7.7,0.0
21029,2009,0.0,0.0,0.0
21029,2010,0.0,0.0,0.0
21029,2011,0.0,25.6,0.0
21029,2012,244.5,164.4,55.2
21029,2013,0.0,0.0,0.0
21029,2014,20.7,15.7,0.0
21029,2015,0.0,38.5,0.0
21031,2000,150.0,103.3,0.0
21031,2001,84.9,73.9,0.0
21031,2002,13.9,44.7,0.0
21031,2003,0.0,0.0,0.0
21031,2004,0.0,0.0,0.0
21031,2005,50.0,31.3,0.0
21031,2006,0.0,0.0,0.0
21031,2007,215.5,273.5,20.6
21031,2008,3.2,11.7,0.0
21031,2009,0.0,0.0,0.0
21031,2010,0.0,18.1,0.0
21031,2011,0.1,35.1,0.0
21031,2012,300.0,232.0,100.0
21031,2013,0.0,0.0,0.0
21031,2014,119.9,94.2,0.0
21031,2015,0.0,0.0,0.0
21033,2000,131.2,66.9,0.0
21033,2001,180.0,139.8,0.0
21033,2002,20.0,61.5,0.0
21033,2003,0.0,0.0,0.0
21033,2004,0.0,0.0,0.0
21033,2005,48.0,31.5,0.0
21033,2006,0.0,0.0,0.0
21033,2007,155.0,229.7,3.6
21033,2008,0.0,3.2,0.0
21033,2009,0.0,0.0,0.0
21033,2010,25.0,78.3,0.0
21033,2011,0.0,13.3,0.0
21033,2012,458.3,420.7,100.0
21033,2013,0.0,0.0,0.0
21033,2014,40.2,49.5,0.0
21033,2015,0.0,0.0,0.0
21035,2000,148.2,104.5,0.0
21035,2001,273.8,204.1,73.8
21035,2002,20.0,52.2,0.0
21035,2003,0.0,0.0,0.0
21035,2004,0.0,0.0,0.0
21035,2005,25.0,23.1,0.0
21035,2006,0.0,0.0,0.0
21035,2007,221.6,271.4,21.6
21035,2008,0.0,11.6,0.0
21035,2009,0.0,0.0,0.0
21035,2010,73.2,76.9,0.0
21035,2011,23.4,47.7,0.0
21035,2012,435.9,412.8,100.0
21035,2013,0.0,0.0,0.0
21035,2014,62.3,73.5,0.0
21035,2015,0.0,0.0,0.0
21037,2000,0.0,4.7,0.0
21037,2001,2.2,2.5,0.0
21037,2002,39.8,74.9,0.0
21037,2003,0.0,0.0,0.0
21037,2004,0.0,0.0,0.0
21037,2005,75.0,130.8,0.0
21037,2006,0.0,0.0,0.0
21037,2007,258.3,267.7,58.3
21037,2008,0.0,7.7,0.0
21037,2009,0.0,0.0,0.0
21037,2010,0.0,7.1,0.0
21037,2011,0.0,7.3,0.0
21037,2012,157.6,104.1,0.0
21037,2013,0.0,0.0,0.0
21037,2014,49.3,28.0,0.0
21037,2015,0.0,38.5,0.0
21039,2000,90.1,53.0,0.0
21039,2001,268.6,216.3,69.0
21039,2002,20.0,58.2,0.0
21039,2003,0.0,4.1,0.0
21039,2004,0.0,0.0,0.0
21039,2005,89.9,71.2,0.0
21039,2006,0.0,6.0,0.0
21039,2007,59.9,166.2,0.0
21039,2008,0.0,0.0,0.0
21039,2009,0.0,0.0,0.0
21039,2010,125.0,107.2,0.0
21039,2011,18.8,49.8,0.0
21039,2012,454.8,436.4,100.0
21039,2013,0.0,0.0,0.0
21039,2014,15.8,39.1,0.0
21039,2015,0.0,23.1,0.0
21041,2000,0.0,7.7,0.0
21041,2001,20.0,30.8,0.0
21041,2002,43.6,78.3,0.0
21041,2003,0.0,0.0,0.0
21041,2004,0.0,0.0,0.0
21041,2005,94.9,99.5,0.0
21041,2006,0.0,0.0,0.0
21041,2007,200.0,215.6,0.0
21041,2008,0.0,7.7,0.0
21041,2009,0.0,0.0,0.0
21041,2010,0.0,8.1,0.0
21041,2011,0.0,60.1,0.0
21041,2012,180.5,177.5,0.0
21041,2013,0.0,0.0,0.0
21041,2014,66.9,33.5,0.0
21041,2015,0.0,38.4,0.0
21043,2000,0.0,2.3,0.0
21043,2001,0.0,0.0,0.0
21043,2002,0.0,44.3,0.0
21043,2003,0.0,0.0,0.0
21043,2004,0.0,0.0,0.0
21043,2005,82.3,100.1,0.0
21043,2006,0.0,54.2,0.0
21043,2007,297.6,297.5,97.6
21043,2008,0.0,7.7,0.0
21043,2009,0.0,0.0,0.0
21043,2010,0.0,0.0,0.0
21043,2011,0.0,0.0,0.0
21043,2012,79.9,46.1,0.0
21043,2013,0.0,0.0,0.0
21043,2014,44.9,35.2,0.0
21043,2015,0.0,30.2,0.0
21045,2000,121.0,71.8,0.0
21045,2001,80.0,69.2,0.0
21045,2002,0.0,23.1,0.0
21045,2003,0.0,0.0,0.0
21045,2004,0.0,0.0,0.0
21045,2005,48.8,84.0,0.0
21045,2006,0.0,25.0,0.0
21045,2007,275.2,290.9,75.2
21045,2008,38.9,45.9,0.0
21045,2009,0.0,0.0,0.0
21045,2010,0.0,0.0,0.0
21045,2011,0.0,43.8,0.0
21045,2012,192.4,116.6,14.5
21045,2013,0.0,0.0,0.0
21045,2014,57.2,41.9,0.0
21045,2015,0.0,16.2,0.0
21047,2000,150.0,108.4,0.0
21047,2001,156.5,129.4,0.0
21047,2002,18.5,54.4,0.0
21047,2003,0.0,0.0,0.0
21047,2004,0.0,0.0,0.0
21047,2005,50.0,30.8,0.0
21047,2006,0.0,0.0,0.0
21047,2007,235.4,282.0,35.5
21047,2008,0.0,11.2,0.0
21047,2009,0.0,0.0,0.0
21047,2010,1.1,29.1,0.0
21047,2011,10.5,35.8,0.0
21047,2012,400.0,346.4,100.0
21047,2013,0.0,0.0,0.0
21047,2014,64.0,65.6,0.0
21047,2015,0.0,0.0,0.0
21049,2000,50.0,39.4,0.0
21049,2001,20.0,30.9,0.0
21049,2002,4.1,55.4,0.0
21049,2003,0.0,0.0,0.0
21049,2004,0.0,0.0,0.0
21049,2005,76.2,111.1,0.0
21049,2006,0.0,33.8,0.0
21049,2007,280.0,284.6,80.0
21049,2008,0.0,15.4,0.0
21049,2009,0.0,0.0,0.0
21049,2010,0.0,0.0,0.0
21049,2011,0.0,9.6,0.0
21049,2012,257.0,168.6,57.0
21049,2013,0.0,0.0,0.0
21049,2014,0.0,0.1,0.0
21049,2015,0.0,9.8,0.0
21051,2000,100.0,69.3,0.0
21051,2001,20.0,45.4,0.0
21051,2002,1.3,31.4,0.0
21051,2003,0.0,0.0,0.0
21051,2004,0.0,0.0,0.0
21051,2005,0.0,36.4,0.0
21051,2006,0.0,63.6,0.0
21051,2007,330.3,323.4,95.2
21051,2008,100.0,105.7,0.0
21051,2009,0.0,0.0,0.0
21051,2010,0.0,0.0,0.0
21051,2011,0.0,2.8,0.0
21051,2012,143.7,106.4,4.5
21051,2013,0.0,0.0,0.0
21051,2014,45.2,44.4,0.0
21051,2015,0.0,50.7,0.0
21053,2000,150.0,115.4,0.0
21053,2001,80.0,69.5,0.0
21053,2002,0.0,23.2,0.0
21053,2003,0.0,0.0,0.0
21053,2004,0.0,0.0,0.0
21053,2005,0.0,15.5,0.0
21053,2006,0.0,42.7,0.0
21053,2007,300.0,315.2,100.0
21053,2008,101.3,93.0,0.0
21053,2009,0.0,0.0,0.0
21053,2010,0.0,0.0,0.0
21053,2011,0.0,40.6,0.0
21053,2012,192.0,108.3,32.0
21053,2013,0.0,0.0,0.0
21053,2014,80.0,61.5,0.0
21053,2015,0.0,12.5,0.0
21055,2000,70.6,34.1,0.0
21055,2001,180.1,139.0,0.1
21055,2002,22.6,63.3,0.0
21055,2003,0.0,1.3,0.0
21055,2004,0.0,0.0,0.0
21055,2005,67.5,44.9,0.0
21055,2006,0.0,0.0,0.0
21055,2007,120.0,207.7,0.0
21055,2008,0.0,0.0,0.0
21055,2009,0.0,0.0,0.0
21055,2010,25.0,78.6,0.0
21055,2011,0.0,15.9,0.0
21055,2012,460.0,423.1,100.0
21055,2013,0.0,0.0,0.0
21055,2014,20.0,46.1,0.0
21055,2015,0.0,3.2,0.0
21057,2000,150.0,117.5,0.0
21057,2001,80.0,69.3,0.0
21057,2002,0.0,23.1,0.0
21057,2003,0.0,0.0,0.0
21057,2004,0.0,0.0,0.0
21057,2005,0.0,15.4,0.0
21057,2006,0.0,17.8,0.0
21057,2007,300.0,312.1,100.0
21057,2008,100.0,92.3,0.0
21057,2009,0.0,0.0,0.0
21057,2010,0.0,0.0,0.0
21057,2011,0.0,42.4,0.0
21057,2012,198.8,108.5,31.0
21057,2013,0.0,0.0,0.0
21057,2014,45.2,38.6,0.0
21057,2015,0.0,30.4,0.0
21059,2000,55.9,27.6,0.0
21059,2001,102.9,98.4,0.0
21059,2002,32.9,72.5,0.0
21059,2003,0.0,0.0,0.0
21059,2004,0.0,0.0,0.0
21059,2005,53.6,24.2,0.0
21059,2006,0.0,0.0,0.0
21059,2007,119.9,184.2,0.0
21059,2008,0.0,3.9,0.0
21059,2009,0.0,0.0,0.0
21059,2010,0.0,39.2,0.0
21059,2011,0.0,25.4,0.0
21059,2012,380.9,335.4,100.0
21059,2013,0.0,0.0,0.0
21059,2014,4.3,18.1,0.0
21059,2015,0.0,10.8,0.0
21061,2000,150.0,109.3,0.0
21061,2001,80.0,69.2,0.0
21061,2002,2.3,24.7,0.0
21061,2003,0.0,0.0,0.0
21061,2004,0.0,0.0,0.0
21061,2005,50.0,38.4,0.0
21061,2006,0.0,0.0,0.0
21061,2007,229.8,280.4,30.0
21061,2008,24.0,24.2,0.0
21061,2009,0.0,0.0,0.0
21061,2010,0.0,0.0,0.0
21061,2011,0.0,30.6,0.0
21061,2012,299.4,213.3,99.4
21061,2013,0.0,0.0,0.0
21061,2014,120.0,99.7,0.0
21061,2015,0.0,0.1,0.0
21063,2000,0.0,13.7,0.0
21063,2001,0.0,0.0,0.0
21063,2002,0.0,38.5,0.0
21063,2003,0.0,0.0,0.0
21063,2004,0.0,0.0,0.0
21063,2005,73.7,78.4,0.0
21063,2006,0.0,63.2,0.0
21063,2007,280.2,284.8,80.2
21063,2008,0.0,10.0,0.0
21063,2009,0.0,0.0,0.0
21063,2010,0.0,0.0,0.0
21063,2011,0.0,0.0,0.0
21063,2012,81.6,49.3,0.0
21063,2013,0.0,0.0,0.0
21063,2014,0.0,0.5,0.0
21063,2015,0.0,38.5,0.0
21065,2000,50.4,46.3,0.0
21065,2001,20.0,34.6,0.0
21065,2002,0.0,38.9,0.0
21065,2003,0.0,0.0,0.0
21065,2004,0.0,0.0,0.0
21065,2005,28.6,72.7,0.0
21065,2006,0.0,44.2,0.0
21065,2007,280.0,291.7,80.0
21065,2008,0.0,22.5,0.0
21065,2009,0.0,0.0,0.0
21065,2010,0.0,0.0,0.0
21065,2011,0.0,15.0,0.0
21065,2012,190.3,141.9,0.0
21065,2013,0.0,0.0,0.0
21065,2014,0.0,0.0,0.0
21065,2015,0.0,36.8,0.0
21067,2000,50.0,34.3,0.0
21067,2001,20.0,34.7,0.0
21067,2002,19.2,61.2,0.0
21067,2003,0.0,0.0,0.0
21067,2004,0.0,0.0,0.0
21067,2005,99.1,127.9,0.0
21067,2006,0.0,27.3,0.0
21067,2007,261.3,277.5,61.3
21067,2008,0.0,15.8,0.0
21067,2009,0.0,0.0,0.0
21067,2010,0.0,0.0,0.0
21067,2011,0.0,0.0,0.0
21067,2012,244.8,153.8,51.2
21067,2013,0.0,0.0,0.0
21067,2014,0.0,6.5,0.0
21067,2015,0.0,7.7,0.0
21069,2000,0.0,7.7,0.0
21069,2001,11.2,13.0,0.0
21069,2002,0.1,53.9,0.0
21069,2003,0.0,0.0,0.0
21069,2004,0.0,0.0,0.0
21069,2005,75.0,103.6,0.0
21069,2006,0.0,30.8,0.0
21069,2007,295.5,296.5,95.5
21069,2008,0.0,7.7,0.0
21069,2009,0.0,0.0,0.0
21069,2010,0.0,0.0,0.0
21069,2011,0.0,0.8,0.0
21069,2012,146.0,86.5,0.0
21069,2013,0.0,0.0,0.0
21069,2014,5.7,2.2,0.0
21069,2015,0.0,7.8,0.0
21071,2000,3.7,29.6,0.0
21071,2001,0.0,6.0,0.0
21071,2002,0.0,38.5,0.0
21071,2003,0.0,0.0,0.0
21071,2004,0.0,0.0,0.0
21071,2005,0.0,28.9,0.0
21071,2006,0.0,61.5,0.0
21071,2007,280.0,280.2,80.0
21071,2008,71.4,77.3,0.0
21071,2009,0.0,0.0,0.0
21071,2010,0.0,0.0,0.0
21071,2011,0.0,0.2,0.0
21071,2012,54.8,37.4,0.0
21071,2013,0.0,0.0,0.0
21071,2014,6.2,4.3,0.0
21071,2015,0.0,53.4,0.0
21073,2000,43.0,25.5,0.0
21073,2001,20.0,36.6,0.0
21073,2002,23.0,63.4,0.0
21073,2003,0.0,0.0,0.0
21073,2004,0.0,0.0,0.0
21073,2005,100.0,128.7,0.0
21073,2006,0.0,7.7,0.0
21073,2007,219.9,253.8,19.9
21073,2008,0.0,7.9,0.0
21073,2009,0.0,0.0,0.0
21073,2010,0.0,0.0,0.0
21073,2011,0.0,4.3,0.0
21073,2012,163.2,117.3,0.0
21073,2013,0.0,0.0,0.0
21073,2014,32.7,20.5,0.0
21073,2015,0.0,37.3,0.0
21075,2000,114.0,78.0,0.0
21075,2001,295.6,235.1,95.6
21075,2002,20.0,38.5,0.0
21075,2003,0.0,1.5,0.0
21075,2004,0.0,0.0,0.0
21075,2005,92.7,89.3,0.0
21075,2006,0.0,24.8,0.0
21075,2007,118.5,201.5,5.5
21075,2008,0.0,2.2,0.0
21075,2009,0.0,0.0,0.0
21075,2010,123.3,109.1,0.0
21075,2011,25.0,49.4,0.0
21075,2012,440.0,430.8,100.0
21075,2013,0.0,0.0,0.0
21075,2014,0.0,13.1,0.0
21075,2015,0.0,6.5,0.0
21077,2000,0.0,7.7,0.0
21077,2001,20.0,30.8,0.0
21077,2002,40.0,76.9,0.0
21077,2003,0.0,0.0,0.0
21077,2004,0.0,0.0,0.0
21077,2005,99.7,114.4,0.0
21077,2006,0.0,0.0,0.0
21077,2007,214.6,238.7,14.6
21077,2008,0.0,7.7,0.0
21077,2009,0.0,0.0,0.0
21077,2010,0.0,7.1,0.0
21077,2011,0.0,26.3,0.0
21077,2012,200.0,187.0,0.0
21077,2013,0.0,0.0,0.0
21077,2014,30.4,19.4,0.0
21077,2015,0.0,38.5,0.0
21079,2000,100.0,61.5,0.0
21079,2001,20.0,46.2,0.0
21079,2002,0.9,34.6,0.0
21079,2003,0.0,0.0,0.0
21079,2004,0.0,0.0,0.0
21079,2005,50.0,102.4,0.0
21079,2006,0.0,34.1,0.0
21079,2007,267.9,287.7,67.9
21079,2008,0.9,23.6,0.0
21079,2009,0.0,0.0,0.0
21079,2010,0.0,0.0,0.0
21079,2011,0.0,9.3,0.0
21079,2012,202.3,139.4,3.0
21079,2013,0.0,0.0,0.0
21079,2014,16.5,15.0,0.0
21079,2015,0.0,7.7,0.0
21081,2000,0.0,7.7,0.0
21081,2001,20.0,30.3,0.0
21081,2002,40.0,76.1,0.0
21081,2003,0.0,0.0,0.0
21081,2004,0.0,0.0,0.0
21081,2005,100.0,125.8,0.0
21081,2006,0.0,4.6,0.0
21081,2007,282.4,281.2,82.4
21081,2008,0.0,7.7,0.0
21081,2009,0.0,0.0,0.0
21081,2010,0.0,6.9,0.0
21081,2011,0.0,11.1,0.0
21081,2012,186.0,142.0,0.0
21081,2013,0.0,0.0,0.0
21081,2014,96.0,79.2,0.0
21081,2015,0.0,38.5,0.0
21083,2000,121.8,82.3,0.0
21083,2001,280.0,213.1,80.0
21083,2002,20.0,56.0,0.0
21083,2003,0.0,0.0,0.0
21083,2004,0.0,0.0,0.0
21083,2005,25.0,29.1,0.0
21083,2006,0.0,0.0,0.0
21083,2007,156.0,229.1,12.1
21083,2008,0.0,3.9,0.0
21083,2009,0.0,0.0,0.0
21083,2010,101.4,99.8,0.0
21083,2011,19.4,51.9,0.0
21083,2012,441.8,430.2,100.0
21083,2013,0.0,0.0,0.0
21083,2014,33.2,50.9,0.0
21083,2015,0.0,3.9,0.0
21085,2000,136.6,71.1,0.0
21085,2001,80.0,69.2,0.0
21085,2002,19.7,54.6,0.0
21085,2003,0.0,0.0,0.0
21085,2004,0.0,0.0,0.0
21085,2005,50.0,34.6,0.0
21085,2006,0.0,0.0,0.0
21085,2007,183.1,239.1,9.8
21085,2008,0.0,8.3,0.0
21085,2009,0.0,0.0,0.0
21085,2010,0.0,8.0,0.0
21085,2011,0.0,29.5,0.0
21085,2012,299.9,212.6,99.8
21085,2013,0.0,0.0,0.0
21085,2014,110.8,96.4,0.0
21085,2015,0.0,0.1,0.0
21087,2000,150.0,90.8,0.0
21087,2001,80.0,69.2,0.0
21087,2002,0.0,23.1,0.0
21087,2003,0.0,0.0,0.0
21087,2004,0.0,0.0,0.0
21087,2005,46.5,54.3,0.0
21087,2006,0.0,7.7,0.0
21087,2007,245.4,280.8,45.4
21087,2008,37.7,38.8,0.0
21087,2009,0.0,0.0,0.0
21087,2010,0.0,0.0,0.0
21087,2011,0.0,32.3,0.0
21087,2012,278.5,160.9,78.5
21087,2013,0.0,0.0,0.0
21087,2014,100.0,56.7,0.0
21087,2015,0.0,7.8,0.0
21089,2000,0.0,0.0,0.0
21089,2001,0.0,0.0,0.0
21089,2002,0.0,47.8,0.0
21089,2003,0.0,0.0,0.0
21089,2004,0.0,0.0,0.0
21089,2005,78.5,114.9,0.0
21089,2006,0.0,48.1,0.0
21089,2007,299.2,292.9,99.2
21089,2008,0.0,7.7,0.0
21089,2009,0.0,0.0,0.0
21089,2010,0.0,0.0,0.0
21089,2011,0.0,0.0,0.0
21089,2012,107.1,60.7,0.0
21089,2013,0.0,0.0,0.0
21089,2014,49.5,42.4,0.0
21089,2015,0.0,8.6,0.0
21091,2000,49.4,24.9,0.0
21091,2001,98.7,90.8,0.0
21091,2002,35.1,74.0,0.0
21091,2003,0.0,0.5,0.0
21091,2004,0.0,0.0,0.0
21091,2005,55.9,25.7,0.0
21091,2006,0.0,0.0,0.0
21091,2007,119.0,182.1,0.0
21091,2008,0.0,6.7,0.0
21091,2009,0.0,0.0,0.0
21091,2010,0.0,35.7,0.0
21091,2011,0.0,23.1,0.0
21091,2012,321.1,288.4,100.0
21091,2013,0.0,0.0,0.0
21091,2014,0.5,15.5,0.0
21091,2015,0.0,26.0,0.0
21093,2000,98.5,49.5,0.0
21093,2001,80.0,69.2,0.0
21093,2002,20.0,59.6,0.0
21093,2003,0.0,0.0,0.0
21093,2004,0.0,0.0,0.0
21093,2005,61.7,44.8,0.0
21093,2006,0.0,0.0,0.0
21093,2007,169.7,229.0,0.1
21093,2008,0.0,8.1,0.0
21093,2009,0.0,0.0,0.0
21093,2010,0.0,0.0,0.0
21093,2011,0.0,26.4,0.0
21093,2012,252.1,152.6,52.1
21093,2013,0.0,0.0,0.0
21093,2014,69.9,47.2,0.0
21093,2015,0.0,14.9,0.0
21095,2000,81.2,63.4,0.0
21095,2001,20.0,46.2,0.0
21095,2002,93.8,97.5,0.0
21095,2003,0.0,0.0,0.0
21095,2004,0.0,0.0,0.0
21095,2005,0.0,15.3,0.0
21095,2006,0.0,40.7,0.0
21095,2007,332.8,328.7,99.3
21095,2008,116.8,117.3,0.0
21095,2009,0.0,0.0,0.0
21095,2010,0.0,0.0,0.0
21095,2011,0.0,0.0,0.0
21095,2012,76.0,48.0,0.0
21095,2013,0.0,0.0,0.0
21095,2014,62.3,76.8,0.0
21095,2015,0.0,53.8,0.0
21097,2000,0.0,7.7,0.0
21097,2001,20.0,30.2,0.0
21097,2002,27.9,64.6,0.0
21097,2003,0.0,0.0,0.0
21097,2004,0.0,0.0,0.0
21097,2005,83.6,130.6,0.0
21097,2006,0.0,21.2,0.0
21097,2007,297.7,293.4,97.7
21097,2008,0.0,7.7,0.0
21097,2009,0.0,0.0,0.0
21097,2010,0.0,0.1,0.0
21097,2011,0.0,10.2,0.0
21097,2012,180.0,121.6,0.0
21097,2013,0.0,0.0,0.0
21097,2014,57.3,42.8,0.0
21097,2015,0.0,18.5,0.0
21099,2000,150.0,92.6,0.0
21099,2001,80.0,69.2,0.0
21099,2002,1.2,23.7,0.0
21099,2003,0.0,0.0,0.0
21099,2004,0.0,0.0,0.0
21099,2005,50.0,42.3,0.0
21099,2006,0.0,0.5,0.0
21099,2007,233.2,276.7,34.0
21099,2008,23.6,24.7,0.0
21099,2009,0.0,0.0,0.0
21099,2010,0.0,0.0,0.0
21099,2011,0.0,29.9,0.0
21099,2012,285.5,173.2,85.5
21099,2013,0.0,0.0,0.0
21099,2014,113.6,85.5,0.0
21099,2015,0.0,5.6,0.0
21101,2000,43.7,21.1,0.0
21101,2001,126.1,116.7,0.0
21101,2002,54.6,82.5,0.0
21101,2003,1.5,3.4,0.0
21101,2004,0.0,0.0,0.0
21101,2005,74.6,35.7,0.0
21101,2006,0.0,0.0,0.0
21101,2007,118.0,174.5,0.0
21101,2008,0.0,0.0,0.0
21101,2009,0.0,0.0,0.0
21101,2010,0.0,45.6,0.0
21101,2011,0.0,23.1,0.0
21101,2012,468.2,418.3,100.0
21101,2013,0.0,0.0,0.0
21101,2014,7.5,17.9,0.0
21101,2015,0.0,7.3,0.0
21103,2000,5.8,9.5,0.0
21103,2001,20.0,32.1,0.0
21103,2002,40.0,76.9,0.0
21103,2003,0.0,0.0,0.0
21103,2004,0.0,0.0,0.0
21103,2005,100.0,110.9,0.0
21103,2006,0.0,0.3,0.0
21103,2007,200.6,234.9,0.6
21103,2008,0.0,7.7,0.0
21103,2009,0.0,0.0,0.0
21103,2010,0.0,6.2,0.0
21103,2011,0.0,51.5,0.0
21103,2012,163.5,141.4,0.0
