stco,year,corn,soybean,cotton,wheat
13161,1984,89.4,25,628,24
13163,1984,95.9,13.5,764,31.8
13165,1984,68.7,16.9,960,29.7
13167,1984,53.1,9.8,527,24.9
13169,1984,32.7,14.2,NA,28.8
13171,1984,47.7,16.9,1025,38.7
13173,1984,82.5,28.3,785,28.1
13175,1984,42.2,11.2,577,31.5
13177,1984,94.3,20.3,157,34.4
13179,1984,52.3,24.8,NA,NA
13181,1984,43.3,NA,NA,41.5
13183,1984,87.4,34.5,NA,36.3
13185,1984,69.6,24.4,711,25.1
13187,1984,92.6,NA,NA,NA
13189,1984,74.8,13.4,588,35.5
13191,1984,NA,NA,NA,NA
13193,1984,71.9,16.6,768,37.4
13195,1984,58.7,15.9,NA,37.7
13197,1984,64.9,13.5,NA,33.7
13199,1984,43.5,18.6,NA,32.8
13201,1984,112.4,31.7,702,39.3
13205,1984,95.9,31.6,744,36.5
13207,1984,64.8,14.2,NA,31
13209,1984,73.2,17.4,532,25.8
13211,1984,48.5,16.8,554,41.3
13213,1984,82.3,24.7,NA,33.7
13215,1984,NA,30.4,NA,34.9
13217,1984,50.6,14.5,626,30.9
13219,1984,86.2,18.1,562,32.3
13221,1984,39.7,13.4,303,37.1
13223,1984,84,NA,NA,NA
13225,1984,77.5,13.6,905,39.6
13227,1984,55.6,20,NA,35.6
13229,1984,77,24.7,NA,40.9
13231,1984,65.4,19.4,NA,35.8
13233,1984,82.1,24.7,542,39.4
13235,1984,84.5,16.5,648,36
13237,1984,51.2,18.6,NA,51.5
13239,1984,56.5,22.8,880,41.4
13241,1984,75.7,NA,NA,NA
13243,1984,103.6,19.1,818,36.9
13245,1984,68.5,12.6,NA,25.4
13247,1984,25.9,16.8,NA,NA
13249,1984,68.9,17.9,119,33.6
13251,1984,84.5,17.2,892,29.6
13253,1984,110.8,26.4,823,39.3
13255,1984,61.4,19.1,NA,32.9
13257,1984,73.1,30.8,NA,NA
13259,1984,72.7,17,NA,41.6
13261,1984,100.7,21.6,596,45.3
13263,1984,45.1,14.4,NA,37.4
13265,1984,46.5,10.7,NA,NA
13267,1984,59.8,24.7,NA,38
13269,1984,38.1,15.3,984,30.3
13271,1984,92.7,14.7,250,30.9
13273,1984,84.3,21.9,782,37.5
13275,1984,67.5,28.6,864,36.9
13277,1984,84,27,1029,35.1
13279,1984,72.7,18.7,NA,31.1
13281,1984,92.6,37.3,NA,NA
13283,1984,40.9,14.5,NA,25.5
13285,1984,35.3,22.5,NA,30.3
13287,1984,83.7,22,855,35.5
13289,1984,84.8,14.5,684,40
13291,1984,91.8,25.3,NA,NA
13293,1984,57.4,14.9,NA,29.1
13295,1984,95.9,28,283,42.3
13297,1984,40.9,17,273,32.7
13299,1984,64,25.7,NA,39.4
13301,1984,60.2,16.7,NA,33.7
13303,1984,76.6,12,769,37.7
13305,1984,87.7,26.2,750,37.1
13307,1984,80.1,19.2,307,33.1
13309,1984,76.7,14.5,NA,31.7
13311,1984,74.1,NA,NA,32.1
13313,1984,81.8,21.1,NA,40.7
13315,1984,92.8,13.5,637,34.5
13317,1984,71.4,15.8,411,39.5
13319,1984,54.7,14.9,NA,37.8
13321,1984,88.6,26.6,879,32.9
16001,1984,125,NA,NA,96.1
16003,1984,NA,NA,NA,48.3
16005,1984,NA,NA,NA,42
16007,1984,NA,NA,NA,30
16009,1984,NA,NA,NA,49.5
16011,1984,98,NA,NA,76
16013,1984,NA,NA,NA,52
16015,1984,NA,NA,NA,40
16017,1984,NA,NA,NA,56
16019,1984,98,NA,NA,50
16021,1984,NA,NA,NA,67
16023,1984,NA,NA,NA,59.1
16025,1984,NA,NA,NA,30
16027,1984,123.8,NA,NA,107
16029,1984,NA,NA,NA,48.1
16031,1984,102.5,NA,NA,79.1
16033,1984,NA,NA,NA,58
16035,1984,NA,NA,NA,50.5
16037,1984,NA,NA,NA,62.5
16039,1984,116.4,NA,NA,86.4
16041,1984,102.5,NA,NA,43
16043,1984,NA,NA,NA,60
16045,1984,106.3,NA,NA,94.1
16047,1984,107.9,NA,NA,90
16049,1984,NA,NA,NA,56
16051,1984,97,NA,NA,79.7
16053,1984,113.5,NA,NA,87
16055,1984,NA,NA,NA,52
16057,1984,NA,NA,NA,60
16059,1984,NA,NA,NA,60
16061,1984,NA,NA,NA,63
16063,1984,102.5,NA,NA,73
16065,1984,NA,NA,NA,59
16067,1984,112.5,NA,NA,85
16069,1984,NA,NA,NA,65
16071,1984,NA,NA,NA,34
16073,1984,114.3,NA,NA,91
16075,1984,125.8,NA,NA,90
16077,1984,NA,NA,NA,51.5
16079,1984,NA,NA,NA,NA
16081,1984,NA,NA,NA,45
16083,1984,116.7,NA,NA,91
16085,1984,NA,NA,NA,70
16087,1984,120.5,NA,NA,57
17001,1984,103,28.5,NA,53
17003,1984,89,29.5,NA,36
17005,1984,73,23.5,NA,46
17007,1984,115,31.5,NA,61
17009,1984,109,31.5,NA,53
17011,1984,131,40,NA,52
17013,1984,91,25,NA,49
17015,1984,110,33.5,NA,54
17017,1984,124,35,NA,50
17019,1984,128,35.5,NA,51
17021,1984,128,34.5,NA,47
17023,1984,110,29.5,NA,37
17025,1984,77,22,NA,36
17027,1984,64,20,NA,40
17029,1984,110,31,NA,43
17031,1984,108,28,NA,55
17033,1984,99,26.5,NA,34
17035,1984,103,28.5,NA,41
17037,1984,129,37.5,NA,65
17039,1984,128,38.5,NA,57
17041,1984,117,33.5,NA,49
17043,1984,94,30,NA,50
17045,1984,128,34.5,NA,43
17047,1984,97,27,NA,28
17049,1984,68,21.5,NA,41
17051,1984,70,23,NA,40
17053,1984,109,31.5,NA,57
17055,1984,74,23,NA,32
17057,1984,122,33.5,NA,50
17059,1984,111,30.5,NA,38
17061,1984,109,33.5,NA,52
17063,1984,116,30,NA,52
17065,1984,84,20.5,NA,32
17067,1984,117,31.5,NA,51
17069,1984,84,26,NA,35
17071,1984,134,36,NA,54
17073,1984,115,38,NA,56
17075,1984,113,34,NA,59
17077,1984,86,27,NA,41
17079,1984,99,28,NA,36
17081,1984,67,19,NA,32
17083,1984,98,25.5,NA,50
17085,1984,118,33.5,NA,48
17087,1984,99,25,NA,38
17089,1984,126,33.5,NA,63
17091,1984,109,29,NA,60
17093,1984,94,27,NA,54
17095,1984,123,38,NA,48
17097,1984,99,27,NA,51
17099,1984,123,38,NA,60
17101,1984,101,29.5,NA,32
17103,1984,124,36.5,NA,62
17105,1984,99,30,NA,54
17107,1984,137,38.5,NA,59
17109,1984,119,35.5,NA,50
17111,1984,108,31,NA,63
17113,1984,113,35.5,NA,58
17115,1984,131,34,NA,56
17117,1984,111,32,NA,50
17119,1984,93,27,NA,46
17121,1984,63,20.5,NA,37
17123,1984,107,36.5,NA,50
17125,1984,122,31,NA,48
17127,1984,106,28,NA,41
17129,1984,131,37.5,NA,55
17131,1984,118,37,NA,59
17133,1984,108,28,NA,47
17135,1984,112,30,NA,48
17137,1984,133,38,NA,54
17139,1984,121,31,NA,53
17141,1984,121,37,NA,61
17143,1984,122,34,NA,55
17145,1984,69,21,NA,33
17147,1984,130,35,NA,56
17149,1984,109,29,NA,53
17151,1984,96,26,NA,34
17153,1984,104,30.5,NA,39
17155,1984,125,37.5,NA,51
17157,1984,92,28.5,NA,44
17159,1984,89,25,NA,34
17161,1984,115,35.5,NA,60
17163,1984,105,30.5,NA,47
17165,1984,99,28,NA,36
17167,1984,136,38,NA,52
17169,1984,101,28.5,NA,52
17171,1984,119,34.5,NA,51
17173,1984,94,25,NA,46
17175,1984,126,41.5,NA,55
17177,1984,113,35.5,NA,56
17179,1984,118,36.5,NA,56
17181,1984,104,30.5,NA,33
17183,1984,128,35,NA,50
17185,1984,106,31,NA,36
17187,1984,135,39.5,NA,51
17189,1984,75,22,NA,41
17191,1984,74,21.5,NA,28
17193,1984,100,27.5,NA,34
17195,1984,114,34.5,NA,54
17197,1984,104,27,NA,58
17199,1984,91,24,NA,30
17201,1984,116,34.5,NA,59
17203,1984,110,37,NA,56
18001,1984,124.2,38.1,NA,50
18003,1984,116.2,33.1,NA,47.2
18005,1984,128.2,40.1,NA,45.2
18007,1984,118.2,34.1,NA,54.9
18009,1984,120.2,35.1,NA,54.9
18011,1984,137.2,43.2,NA,51
18013,1984,113.2,31.1,NA,36
18015,1984,125.2,39.1,NA,57.7
18017,1984,125.2,35.1,NA,54.9
18019,1984,110.1,32.1,NA,41.4
18021,1984,111.2,34.1,NA,41.4
18023,1984,139.2,41.1,NA,56.8
18025,1984,98.1,25.1,NA,35.7
18027,1984,119.2,32.1,NA,35.6
18029,1984,101.1,33.1,NA,30.8
18031,1984,130.2,39.1,NA,45.2
18033,1984,94.1,31.1,NA,48.1
18035,1984,122.2,34.1,NA,51
18037,1984,98.1,30.1,NA,40.4
18039,1984,112.2,31.1,NA,48.1
18041,1984,127.2,40.1,NA,44.3
18043,1984,108.2,30.1,NA,41.4
18045,1984,126.2,36.1,NA,52.9
18047,1984,124.2,36.1,NA,36.6
18049,1984,115.2,30.1,NA,51
18051,1984,114.2,33.1,NA,38.5
18053,1984,129.2,37.1,NA,53.9
18055,1984,113.2,31.1,NA,38.5
18057,1984,127.2,40.1,NA,53.9
18059,1984,116.2,38.1,NA,47.2
18061,1984,104.1,31.1,NA,40.4
18063,1984,120.2,35.1,NA,50
18065,1984,122.2,36.1,NA,48.1
18067,1984,131.2,39.1,NA,56.8
18069,1984,120.2,35.1,NA,52
18071,1984,114.2,33.1,NA,38.5
18073,1984,102.1,31.1,NA,54.9
18075,1984,120.2,34.1,NA,48.1
18077,1984,100.1,31.1,NA,34.6
18079,1984,115.2,38.1,NA,34.6
18081,1984,118.2,36.1,NA,47.2
18083,1984,114.2,30.1,NA,35.6
18085,1984,108.1,30.1,NA,50
18087,1984,106.1,30.1,NA,45.2
18089,1984,104.1,29.1,NA,51
18091,1984,116.2,29.1,NA,50.1
18093,1984,112.2,30.1,NA,35.6
18095,1984,130.2,42.1,NA,54.9
18097,1984,124.2,37.1,NA,48.1
18099,1984,104.1,28.1,NA,47.2
18101,1984,118.2,33.1,NA,42.4
18103,1984,123.2,30.1,NA,54.9
18105,1984,113.2,27.1,NA,35.6
18107,1984,136.2,41.1,NA,56.8
18109,1984,120.2,38.1,NA,44.3
18111,1984,114.2,32.1,NA,52
18113,1984,108.1,33.1,NA,47.2
18115,1984,90.1,34.1,NA,30
18117,1984,99.1,30.1,NA,43.3
18119,1984,110.2,33.1,NA,43.3
18121,1984,113.2,34.1,NA,48.1
18123,1984,103.1,30.1,NA,35.6
18125,1984,110.2,27.1,NA,35.6
18127,1984,108.1,29.1,NA,51
18129,1984,115.2,31.1,NA,38.5
18131,1984,101.1,28.1,NA,50
18133,1984,119.2,37.1,NA,53.9
18135,1984,121.2,35.1,NA,47.2
18137,1984,108.1,36.1,NA,30.8
18139,1984,130.2,41.1,NA,43.3
18141,1984,103.1,29.1,NA,48.1
18143,1984,94.1,28.1,NA,33.7
18145,1984,125.2,39.1,NA,44.3
18147,1984,103.1,30.1,NA,35.6
18149,1984,92.1,21.1,NA,40.4
18151,1984,100.1,32.1,NA,46.2
18153,1984,110.1,30.1,NA,32.7
18155,1984,92.1,30.1,NA,36.6
18157,1984,125.2,37.1,NA,57.8
18159,1984,130.2,42.1,NA,57.8
18161,1984,124.2,38.1,NA,44.3
18163,1984,108.1,31.1,NA,36.6
18165,1984,130.2,37.1,NA,51
18167,1984,104.1,32.1,NA,39.5
18169,1984,109.1,33.1,NA,55.8
18171,1984,127.2,34.1,NA,52
18173,1984,105.1,30.1,NA,35.6
18175,1984,95.1,25.1,NA,31.8
18177,1984,120.2,36.1,NA,43.3
18179,1984,129.2,38.1,NA,53.9
18181,1984,114.2,35.1,NA,52.9
18183,1984,107.1,34.1,NA,51
19001,1984,97.4,25.4,NA,30
19003,1984,70,19.6,NA,25.3
19005,1984,112.7,30.2,NA,NA
19007,1984,89.3,23.5,NA,38.3
19009,1984,101.6,30.7,NA,32
19011,1984,121.2,34.2,NA,47.6
19013,1984,106.5,31.1,NA,40.6
19015,1984,120.8,35,NA,32.5
19017,1984,115.2,31,NA,43.3
19019,1984,118.4,31,NA,40.7
19021,1984,98.3,31.5,NA,35.5
19023,1984,113.7,31.3,NA,33.3
19025,1984,104.4,31.1,NA,30
19027,1984,109.3,33.4,NA,29.5
19029,1984,107,26.7,NA,35.8
19031,1984,134.7,40.6,NA,48
19033,1984,111.9,30.2,NA,NA
19035,1984,116.4,35.9,NA,NA
19037,1984,103.4,28.5,NA,NA
19039,1984,61.2,21.8,NA,33.7
19041,1984,104.2,32.2,NA,30.5
19043,1984,116.4,35.2,NA,NA
19045,1984,113.6,36.7,NA,47.4
19047,1984,110.6,32.5,NA,31.8
19049,1984,114.7,32.1,NA,32.5
19051,1984,101.5,26.1,NA,37.8
19053,1984,84.2,20.2,NA,36.2
19055,1984,118.2,30,NA,43
19057,1984,134.4,35.8,NA,47.7
19059,1984,114.7,31.7,NA,35.3
19061,1984,124.4,40,NA,NA
19063,1984,101.9,30,NA,NA
19065,1984,115.8,33,NA,37.5
19067,1984,115.7,31.9,NA,33
19069,1984,117.3,34.2,NA,35.2
19071,1984,96.5,23.6,NA,32.8
19073,1984,121.2,34.7,NA,28.9
19075,1984,108.7,34.2,NA,NA
19077,1984,109,29.1,NA,33.8
19079,1984,113.6,34.1,NA,NA
19081,1984,108.8,31.7,NA,NA
19083,1984,124,36.6,NA,NA
19085,1984,103.1,25.4,NA,27.9
19087,1984,114.3,35.4,NA,47
19089,1984,108.4,29.2,NA,NA
19091,1984,112.7,34.4,NA,NA
19093,1984,117.9,34,NA,29
19095,1984,123.4,34.3,NA,48
19097,1984,110.5,32.6,NA,48
19099,1984,127.2,33.2,NA,30
19101,1984,118.8,32.6,NA,45.5
19103,1984,117.7,32.5,NA,48
19105,1984,131.1,35.4,NA,48
19107,1984,123.3,32.5,NA,39.5
19109,1984,117.4,32.8,NA,NA
19111,1984,122.9,33.2,NA,42.5
19113,1984,126.6,32.5,NA,48
19115,1984,130.3,37.6,NA,48
19117,1984,83.9,19.8,NA,36.9
19119,1984,103.5,35,NA,30.9
19121,1984,88.6,23.2,NA,30
19123,1984,118.4,30.6,NA,42
19125,1984,109,27.3,NA,43.6
19127,1984,122.7,35.4,NA,NA
19129,1984,98.2,23.7,NA,28.5
19131,1984,115.5,30.9,NA,35.2
19133,1984,101.3,25,NA,28.5
19135,1984,91.6,23.9,NA,36
19137,1984,87.7,21.9,NA,27.6
19139,1984,127.1,35.3,NA,48
19141,1984,113,36.1,NA,NA
19143,1984,112.1,35.9,NA,35
19145,1984,73.2,20.5,NA,27.7
19147,1984,100.1,30.1,NA,36
19149,1984,112.6,35.8,NA,35.1
19151,1984,101.4,31.5,NA,NA
19153,1984,121.1,31,NA,32.4
19155,1984,117,30.5,NA,34.8
19157,1984,115.8,34,NA,NA
19159,1984,60.1,22.3,NA,32.6
19161,1984,108.2,31.4,NA,27.3
19163,1984,127.4,42.3,NA,48
19165,1984,117.8,31.3,NA,31.1
19167,1984,115.1,38.2,NA,30.3
19169,1984,119.5,32.8,NA,NA
19171,1984,121.1,33.4,NA,33
19173,1984,60.6,20.5,NA,28.2
19175,1984,81.5,20,NA,33.5
19177,1984,107.1,30.8,NA,39.1
19179,1984,112,26.4,NA,36
19181,1984,100.6,27.3,NA,41.3
19183,1984,123.3,37.4,NA,46.3
19185,1984,73.8,20,NA,38.4
19187,1984,107.9,34.2,NA,NA
19189,1984,117.6,31.4,NA,33.1
19191,1984,112.8,29.9,NA,35.3
19193,1984,108.1,26.2,NA,29.5
19195,1984,117.1,32.3,NA,NA
19197,1984,117,34,NA,NA
20001,1984,95,9.3,NA,37.4
20003,1984,53,8.3,NA,32.5
20005,1984,55,12.7,NA,34.1
20007,1984,128,41,NA,41
20009,1984,152,38.8,NA,36.2
20011,1984,64,9.1,NA,31
20013,1984,72,17.9,NA,36.4
20015,1984,57,13.9,NA,37
20017,1984,50,12.3,NA,38.7
20019,1984,54,17.5,NA,39
20021,1984,47,9.1,NA,38.7
20023,1984,108,39,NA,46
20025,1984,159,27,NA,33.7
20027,1984,134,24.1,NA,32.8
20029,1984,148,25.1,NA,38.7
20031,1984,47,7.9,NA,30.2
20033,1984,155,23.1,NA,30.4
20035,1984,60,14.9,NA,40
20037,1984,68,10.1,NA,40
20039,1984,99,17.3,NA,34.7
20041,1984,52,21.4,NA,36.6
20043,1984,88,22.1,NA,39.4
20045,1984,85,13.3,NA,34.1
20047,1984,148,33.9,NA,38.7
20049,1984,40,15.7,NA,37.3
20051,1984,45,22.8,NA,30.2
20053,1984,92,25.6,NA,35.8
20055,1984,145,33.8,NA,39.5
20057,1984,163,42.2,NA,41.3
20059,1984,77,10.1,NA,29.1
20061,1984,82,23.9,NA,35.7
20063,1984,119,36.9,NA,45.6
20065,1984,110,37.5,NA,36.9
20067,1984,178,44.3,NA,47.5
20069,1984,165,38.7,NA,45.7
20071,1984,124,35.6,NA,42.5
20073,1984,51,14.8,NA,31
20075,1984,153,40.1,NA,39
20077,1984,151,34.3,NA,38.5
20079,1984,89,22.1,NA,35.4
20081,1984,178,42.7,NA,53
20083,1984,130,41,NA,37.9
20085,1984,53,13.2,NA,28
20087,1984,61,14.5,NA,34.5
20089,1984,118,20.2,NA,37.9
20091,1984,64,13.5,NA,36.3
20093,1984,135,28.8,NA,41.2
20095,1984,147,33.7,NA,34
20097,1984,158,34.1,NA,34.9
20099,1984,75,13.2,NA,32.2
20101,1984,122,38.8,NA,40.6
20103,1984,71,17.4,NA,40
20105,1984,53,19.4,NA,37.3
20107,1984,49,10.7,NA,34.5
20109,1984,132,38.3,NA,43.5
20111,1984,63,12.1,NA,31.8
20113,1984,138,26.4,NA,35.4
20115,1984,79,10.5,NA,32.7
20117,1984,69,16,NA,33.8
20119,1984,162,47.3,NA,42.3
20121,1984,69,11.4,NA,35.8
20123,1984,149,16.3,NA,40.7
20125,1984,81,13.9,NA,31.9
20127,1984,60,13.8,NA,33.8
20129,1984,134,36.3,NA,40.3
20131,1984,62,16.3,NA,32.2
20133,1984,55,8.7,NA,35
20135,1984,NA,37,NA,38.2
20137,1984,126,29.5,NA,40.6
20139,1984,50,10.6,NA,33.5
20141,1984,110,28.2,NA,39.4
20143,1984,132,22,NA,35.4
20145,1984,96,37.7,NA,37.7
20147,1984,125,27.7,NA,40.8
20149,1984,105,19.9,NA,37.2
20151,1984,173,42.5,NA,39.5
20153,1984,95,38.3,NA,38.2
20155,1984,118,25.3,NA,31.7
20157,1984,131,26.3,NA,35.1
20159,1984,164,37.8,NA,37.3
20161,1984,106,20.4,NA,34.2
20163,1984,103,20.8,NA,37
20165,1984,119,37.1,NA,39.2
20167,1984,29,11.3,NA,39
20169,1984,70,18.6,NA,34.5
20171,1984,126,40.8,NA,47
20173,1984,124,28.5,NA,35.8
20175,1984,153,29.6,NA,46.2
20177,1984,102,19.6,NA,35.1
20179,1984,155,39.2,NA,37
20181,1984,133,35.9,NA,47
20183,1984,98,23.8,NA,40
20185,1984,163,43.6,NA,38.7
20187,1984,136,42.2,NA,43.7
20189,1984,146,44.6,NA,46
20191,1984,92,19.8,NA,34.1
20193,1984,129,35.5,NA,41
20195,1984,114,23.5,NA,39.2
20197,1984,102,22.2,NA,36.6
20199,1984,125,36.5,NA,46.4
20201,1984,95,20.4,NA,35.3
20203,1984,142,33.6,NA,51.8
20205,1984,83,11.5,NA,36.1
20207,1984,69,9.8,NA,35.4
20209,1984,80,16.4,NA,40.5
21001,1984,81,27,NA,36
21003,1984,91,27,NA,36
21005,1984,96,NA,NA,NA
21007,1984,115,30,NA,36
21009,1984,94,31,NA,41
21011,1984,86,NA,NA,NA
21013,1984,NA,NA,NA,NA
21015,1984,99,33,NA,NA
21017,1984,83,22,NA,40
21019,1984,90,NA,NA,NA
21021,1984,100,27,NA,35
21023,1984,100,NA,NA,35
21025,1984,93,NA,NA,NA
21027,1984,102,29,NA,33
21029,1984,74,24,NA,36
21031,1984,103,27,NA,35
21033,1984,89,25,NA,37
21035,1984,105,24,NA,40
21037,1984,90,NA,NA,NA
21039,1984,110,29,NA,32
21041,1984,96,31,NA,NA
21043,1984,98,NA,NA,NA
21045,1984,85,27,NA,38
21047,1984,95,25,NA,41
21049,1984,96,30,NA,45
21051,1984,84,NA,NA,NA
21053,1984,85,29,NA,NA
21055,1984,92,24,NA,35
21057,1984,74,32,NA,NA
21059,1984,118,33,NA,39
21061,1984,90,27,NA,36
21063,1984,77,NA,NA,NA
21065,1984,69,NA,NA,NA
21067,1984,94,24,NA,40
21069,1984,87,28,NA,35
21071,1984,80,NA,NA,NA
21073,1984,83,25,NA,NA
21075,1984,110,32,NA,37
21077,1984,98,34,NA,NA
21079,1984,97,NA,NA,NA
21081,1984,90,NA,NA,NA
21083,1984,103,27,NA,37
21085,1984,103,30,NA,38
21087,1984,102,30,NA,37
21089,1984,86,24,NA,NA
21091,1984,109,27,NA,30
21093,1984,95,26,NA,43
21095,1984,NA,NA,NA,NA
21097,1984,80,24,NA,33
21099,1984,94,29,NA,33
21101,1984,107,31,NA,38
21103,1984,88,29,NA,37
21105,1984,107,30,NA,38
21107,1984,97,28,NA,35
21109,1984,69,NA,NA,NA
21111,1984,108,26,NA,44
21113,1984,87,24,NA,NA
21115,1984,70,NA,NA,NA
21117,1984,80,NA,NA,NA
21119,1984,88,NA,NA,NA
21121,1984,95,NA,NA,NA
21123,1984,97,31,NA,40
21125,1984,83,NA,NA,NA
21127,1984,83,NA,NA,NA
21129,1984,70,NA,NA,NA
21131,1984,NA,NA,NA,NA
21133,1984,NA,NA,NA,NA
21135,1984,95,26,NA,NA
21137,1984,98,26,NA,35
21139,1984,94,22,NA,35
21141,1984,112,35,NA,41
21143,1984,87,26,NA,30
21145,1984,100,28,NA,32
21147,1984,79,NA,NA,NA
21149,1984,119,33,NA,34
21151,1984,99,24,NA,38
21153,1984,85,NA,NA,NA
21155,1984,100,28,NA,45
21157,1984,90,21,NA,32
21159,1984,NA,NA,NA,NA
21161,1984,101,26,NA,39
21163,1984,107,27,NA,41
21165,1984,74,NA,NA,NA
21167,1984,97,30,NA,41
21169,1984,90,24,NA,34
21171,1984,100,29,NA,39
21173,1984,85,30,NA,NA
21175,1984,76,NA,NA,NA
21177,1984,105,32,NA,33
21179,1984,85,24,NA,39
21181,1984,91,NA,NA,NA
21183,1984,99,29,NA,36
21185,1984,107,28,NA,43
21187,1984,90,30,NA,NA
21189,1984,79,NA,NA,NA
21191,1984,91,30,NA,NA
21193,1984,NA,NA,NA,NA
21195,1984,NA,NA,NA,NA
21197,1984,72,30,NA,NA
21199,1984,92,29,NA,35
21201,1984,80,NA,NA,NA
21203,1984,98,NA,NA,NA
21205,1984,89,NA,NA,NA
21207,1984,82,27,NA,36
21209,1984,70,24,NA,35
21211,1984,73,22,NA,36
21213,1984,95,30,NA,41
21215,1984,80,22,NA,34
21217,1984,106,27,NA,43
21219,1984,100,28,NA,40
21221,1984,93,25,NA,35
21223,1984,90,34,NA,39
21225,1984,120,35,NA,32
21227,1984,105,32,NA,38
21229,1984,90,22,NA,32
21231,1984,100,27,NA,43
21233,1984,107,30,NA,33
21235,1984,98,NA,NA,NA
21237,1984,82,NA,NA,NA
21239,1984,89,23,NA,45
22001,1984,130,27.3,NA,56.2
22003,1984,63.2,21.8,NA,NA
22005,1984,65.5,34.7,NA,40.8
22007,1984,NA,32.4,NA,38.9
22009,1984,135.4,27.8,940,40
22011,1984,83.3,22,NA,36.9
22013,1984,40,20,270,30
22015,1984,90,21.6,615,50.7
22017,1984,80,20.4,856,45.4
22019,1984,56.4,29.3,NA,42.1
22021,1984,75,20.3,844,36.7
22023,1984,60,29.5,NA,NA
22025,1984,103.3,27.6,772,39.5
22027,1984,60,NA,NA,NA
22029,1984,83.3,27.9,940,41.3
22031,1984,NA,23.1,NA,30
22033,1984,104,29.9,NA,38.3
22035,1984,95,24.2,776,45
22037,1984,83.8,29.3,NA,39.5
22039,1984,125.7,23.3,NA,43.4
22041,1984,110,23.8,725,39.9
22043,1984,NA,27.7,800,45
22045,1984,75,26.2,NA,38.5
22047,1984,141,35,NA,40
22049,1984,30,NA,NA,NA
22051,1984,NA,NA,NA,NA
22053,1984,103.3,25.7,NA,51.3
22055,1984,102.6,25.1,NA,33.8
22057,1984,NA,31,NA,NA
22059,1984,NA,24.2,NA,NA
22061,1984,NA,NA,NA,NA
22063,1984,NA,NA,NA,NA
22065,1984,120.5,29.5,743,42.8
22067,1984,92,23,802,32.1
22069,1984,86.7,26.2,957,37.3
22071,1984,NA,NA,NA,NA
22073,1984,73.3,22.8,945,36.8
22075,1984,NA,NA,NA,NA
22077,1984,135.6,33,NA,46.7
22079,1984,136.7,30.2,921,40
22081,1984,112.1,27.5,773,38.8
22083,1984,96.7,21.9,733,36.7
22085,1984,60,NA,NA,NA
22087,1984,NA,NA,NA,NA
22089,1984,NA,31.6,NA,NA
22091,1984,62.9,27.1,NA,32
22093,1984,70,32.3,NA,NA
22095,1984,NA,29.5,NA,NA
22097,1984,121.9,28.2,NA,47.8
22099,1984,101.8,26.5,NA,30
22101,1984,NA,31.1,NA,30
22103,1984,NA,NA,NA,NA
22105,1984,74.7,27.5,NA,35
22107,1984,110.8,32.6,1138,41.1
