stco,year,gdd,edd
13077,2004,150.9,23.1
13079,2004,132.2,45.0
13081,2004,127.3,52.0
13083,2004,159.9,10.1
13085,2004,156.2,14.6
13087,2004,122.0,58.0
13089,2004,148.4,26.5
13091,2004,126.6,51.6
13093,2004,129.8,48.9
13095,2004,128.9,50.3
13097,2004,155.9,18.6
13099,2004,130.9,48.1
13101,2004,126.4,53.6
13103,2004,128.6,49.9
13105,2004,142.6,31.1
13107,2004,125.3,52.3
13109,2004,125.1,53.2
13111,2004,159.6,7.1
13113,2004,150.5,24.0
13115,2004,145.5,28.5
13117,2004,156.9,15.3
13119,2004,151.2,22.7
13121,2004,153.1,21.5
13123,2004,160.0,10.2
13125,2004,134.9,40.7
13127,2004,130.2,48.8
13129,2004,146.9,27.0
13131,2004,128.6,51.5
13133,2004,136.3,38.6
13135,2004,152.3,21.8
13137,2004,160.2,9.6
13139,2004,158.1,13.4
13141,2004,134.4,41.1
13143,2004,158.0,14.7
13145,2004,144.2,31.7
13147,2004,149.3,25.4
13149,2004,146.7,26.7
13151,2004,142.6,32.4
13153,2004,130.1,48.0
13155,2004,127.3,52.3
13157,2004,150.1,24.1
13159,2004,141.0,33.6
13161,2004,126.3,52.4
13163,2004,130.2,46.3
13165,2004,127.2,50.5
13167,2004,127.1,50.0
13169,2004,133.1,43.5
13171,2004,141.7,34.1
13173,2004,128.6,51.2
13175,2004,125.7,51.7
13177,2004,130.8,48.0
13179,2004,126.5,52.0
13181,2004,134.1,40.8
13183,2004,123.5,55.2
13185,2004,127.6,52.5
13187,2004,160.4,8.3
13189,2004,136.5,38.0
13191,2004,128.2,51.1
13193,2004,131.3,46.7
13195,2004,146.9,26.9
13197,2004,139.6,38.0
13199,2004,145.9,28.6
13201,2004,126.1,53.5
13205,2004,129.6,49.8
13207,2004,136.3,39.8
13209,2004,124.5,53.1
13211,2004,140.0,35.1
13213,2004,149.5,23.9
13215,2004,138.2,39.9
13217,2004,142.3,32.3
13219,2004,141.4,33.6
13221,2004,140.4,34.2
13223,2004,154.5,19.3
13225,2004,130.3,47.4
13227,2004,159.9,12.3
13229,2004,125.7,53.0
13231,2004,145.1,30.2
13233,2004,151.0,22.5
13235,2004,127.4,51.2
13237,2004,134.9,40.6
13239,2004,134.4,43.9
13241,2004,164.7,1.7
13243,2004,134.8,43.5
13245,2004,132.5,44.2
13247,2004,145.1,29.4
13249,2004,136.5,41.1
13251,2004,127.8,50.1
13253,2004,122.8,57.3
13255,2004,146.2,29.1
13257,2004,152.7,22.0
13259,2004,134.1,43.6
13261,2004,133.6,44.6
13263,2004,142.3,34.2
13265,2004,136.5,38.2
13267,2004,123.4,55.0
13269,2004,136.2,40.7
13271,2004,127.1,51.3
13273,2004,133.5,44.9
13275,2004,126.0,54.3
13277,2004,129.0,50.8
13279,2004,123.0,54.7
13281,2004,163.6,0.4
13283,2004,124.7,52.9
13285,2004,145.7,28.4
13287,2004,130.8,48.5
13289,2004,128.5,49.4
13291,2004,161.5,2.9
13293,2004,139.5,36.7
13295,2004,155.8,16.3
13297,2004,144.9,29.8
13299,2004,125.9,53.1
13301,2004,135.1,39.8
13303,2004,133.2,43.2
13305,2004,124.8,53.6
13307,2004,135.6,42.4
13309,2004,125.6,52.4
13311,2004,161.2,7.2
13313,2004,150.8,22.6
13315,2004,128.8,50.0
13317,2004,137.5,37.2
13319,2004,126.3,51.0
13321,2004,130.1,49.6
16001,2004,130.5,26.3
16003,2004,119.2,17.0
16005,2004,125.5,9.9
16007,2004,114.8,2.9
16009,2004,124.4,12.3
16011,2004,126.2,10.6
16013,2004,123.7,8.6
16015,2004,127.9,19.2
16017,2004,127.0,8.6
16019,2004,120.9,5.1
16021,2004,132.2,10.7
16023,2004,121.3,7.5
16025,2004,120.6,6.2
16027,2004,130.5,28.0
16029,2004,116.7,5.2
16031,2004,130.4,12.2
16033,2004,121.7,5.6
16035,2004,126.7,12.1
16037,2004,119.2,5.0
16039,2004,125.8,30.3
16041,2004,125.6,12.8
16043,2004,117.9,3.4
16045,2004,129.6,26.8
16047,2004,129.7,24.6
16049,2004,125.2,10.3
16051,2004,122.8,6.8
16053,2004,131.3,17.3
16055,2004,127.3,12.4
16057,2004,126.8,12.5
16059,2004,121.0,5.1
16061,2004,123.6,7.9
16063,2004,126.9,16.5
16065,2004,119.0,3.6
16067,2004,130.7,13.3
16069,2004,130.8,16.7
16071,2004,123.6,13.1
16073,2004,128.6,28.8
16075,2004,130.0,28.8
16077,2004,124.8,11.5
16079,2004,113.4,6.5
16081,2004,110.5,1.1
16083,2004,133.5,17.9
16085,2004,109.5,5.3
16087,2004,126.3,28.8
17001,2004,148.3,8.3
17003,2004,150.5,18.6
17005,2004,152.1,10.2
17007,2004,142.6,2.0
17009,2004,148.2,8.6
17011,2004,145.5,5.1
17013,2004,146.5,13.7
17015,2004,144.1,2.5
17017,2004,147.3,9.2
17019,2004,146.9,6.5
17021,2004,149.2,8.4
17023,2004,148.2,11.8
17025,2004,146.6,15.0
17027,2004,152.1,11.1
17029,2004,151.3,6.3
17031,2004,142.1,4.9
17033,2004,147.9,13.0
17035,2004,150.5,9.2
17037,2004,144.0,1.9
17039,2004,148.2,6.3
17041,2004,149.6,6.5
17043,2004,143.0,3.4
17045,2004,150.4,6.3
17047,2004,145.3,18.2
17049,2004,150.9,9.8
17051,2004,151.2,9.9
17053,2004,145.8,5.8
17055,2004,149.9,15.6
17057,2004,147.1,7.5
17059,2004,150.2,15.8
17061,2004,148.7,9.9
17063,2004,145.9,4.3
17065,2004,148.4,15.8
17067,2004,147.3,8.5
17069,2004,152.4,13.8
17071,2004,147.9,5.6
17073,2004,147.3,3.9
17075,2004,145.6,5.8
17077,2004,147.1,19.1
17079,2004,149.2,11.8
17081,2004,150.2,12.9
17083,2004,148.5,11.9
17085,2004,142.8,1.8
17087,2004,152.4,13.6
17089,2004,143.0,2.4
17091,2004,144.4,5.3
17093,2004,145.0,2.9
17095,2004,147.9,4.1
17097,2004,139.4,2.4
17099,2004,145.4,5.1
17101,2004,148.7,13.7
17103,2004,145.2,2.6
17105,2004,145.9,6.6
17107,2004,148.4,7.3
17109,2004,147.5,6.4
17111,2004,141.1,2.5
17113,2004,146.5,7.4
17115,2004,149.4,6.9
17117,2004,150.0,9.1
17119,2004,150.9,11.7
17121,2004,150.7,11.2
17123,2004,145.0,7.2
17125,2004,146.0,10.1
17127,2004,152.7,14.4
17129,2004,148.6,7.9
17131,2004,147.9,4.0
17133,2004,147.4,17.1
17135,2004,150.2,8.9
17137,2004,148.0,9.1
17139,2004,151.2,6.4
17141,2004,144.5,1.8
17143,2004,147.1,6.5
17145,2004,149.7,15.5
17147,2004,148.9,5.8
17149,2004,147.0,10.6
17151,2004,152.9,12.8
17153,2004,152.4,16.3
17155,2004,144.0,7.9
17157,2004,145.3,19.9
17159,2004,146.1,15.8
17161,2004,147.5,3.8
17163,2004,148.5,15.9
17165,2004,149.9,15.1
17167,2004,148.9,7.9
17169,2004,147.9,8.2
17171,2004,146.9,10.8
17173,2004,150.5,8.4
17175,2004,146.7,5.2
17177,2004,143.5,1.2
17179,2004,146.9,8.4
17181,2004,149.9,17.0
17183,2004,147.1,6.6
17185,2004,147.0,16.6
17187,2004,147.7,4.9
17189,2004,151.3,12.6
17191,2004,144.1,18.9
17193,2004,148.0,16.1
17195,2004,146.3,4.0
17197,2004,144.1,4.8
17199,2004,150.8,14.3
17201,2004,143.5,1.6
17203,2004,145.8,8.0
18001,2004,146.2,4.2
18003,2004,145.6,3.9
18005,2004,150.5,7.0
18007,2004,146.9,4.9
18009,2004,148.4,3.7
18011,2004,149.8,4.0
18013,2004,151.1,6.6
18015,2004,148.0,5.3
18017,2004,147.6,3.4
18019,2004,151.5,9.2
18021,2004,150.9,7.0
18023,2004,149.4,3.6
18025,2004,149.9,11.7
18027,2004,149.0,12.9
18029,2004,150.0,6.6
18031,2004,149.8,6.5
18033,2004,145.1,4.1
18035,2004,148.5,3.3
18037,2004,150.0,12.3
18039,2004,145.9,3.0
18041,2004,149.3,3.3
18043,2004,152.6,8.6
18045,2004,148.1,6.2
18047,2004,149.5,6.0
18049,2004,146.0,3.5
18051,2004,148.2,16.0
18053,2004,148.5,3.7
18055,2004,151.4,8.3
18057,2004,149.3,4.2
18059,2004,150.0,3.4
18061,2004,151.5,10.3
18063,2004,150.9,3.4
18065,2004,148.5,1.4
18067,2004,148.1,4.8
18069,2004,147.2,4.0
18071,2004,150.4,8.5
18073,2004,145.4,4.8
18075,2004,147.4,3.8
18077,2004,154.0,3.4
18079,2004,151.9,6.1
18081,2004,150.3,5.4
18083,2004,148.6,13.8
18085,2004,146.9,3.6
18087,2004,146.1,2.7
18089,2004,141.7,5.7
18091,2004,142.9,4.1
18093,2004,150.7,9.1
18095,2004,149.0,3.7
18097,2004,150.5,4.6
18099,2004,145.5,3.9
18101,2004,150.4,11.1
18103,2004,147.5,3.5
18105,2004,151.6,6.5
18107,2004,147.9,4.2
18109,2004,151.7,4.2
18111,2004,145.0,5.6
18113,2004,146.6,3.3
18115,2004,150.9,6.3
18117,2004,150.7,9.9
18119,2004,152.0,5.5
18121,2004,148.7,7.9
18123,2004,148.8,14.4
18125,2004,149.1,14.2
18127,2004,142.4,4.4
18129,2004,148.8,16.2
18131,2004,146.2,3.9
18133,2004,150.4,3.5
18135,2004,148.2,2.4
18137,2004,151.2,5.3
18139,2004,150.1,3.1
18141,2004,144.8,3.2
18143,2004,152.5,6.8
18145,2004,150.3,5.3
18147,2004,146.9,17.3
18149,2004,144.9,3.9
18151,2004,145.0,1.9
18153,2004,149.1,12.0
18155,2004,151.9,5.4
18157,2004,148.0,5.6
18159,2004,148.8,3.8
18161,2004,148.4,4.1
18163,2004,149.2,15.3
18165,2004,149.0,7.9
18167,2004,148.3,10.9
18169,2004,147.4,3.3
18171,2004,147.7,5.4
18173,2004,148.6,16.1
18175,2004,151.4,8.9
18177,2004,148.9,2.0
18179,2004,147.2,4.2
18181,2004,147.0,4.9
18183,2004,147.1,3.0
19001,2004,145.8,4.4
19003,2004,146.7,3.9
19005,2004,139.5,1.3
19007,2004,150.0,3.5
19009,2004,142.9,4.4
19011,2004,144.1,3.1
19013,2004,141.9,2.9
19015,2004,142.4,4.1
19017,2004,141.1,2.5
19019,2004,141.1,2.2
19021,2004,139.8,3.9
19023,2004,141.4,2.9
19025,2004,141.6,3.7
19027,2004,141.6,4.9
19029,2004,145.0,4.7
19031,2004,145.4,2.9
19033,2004,138.1,1.9
19035,2004,139.6,4.4
19037,2004,139.2,1.9
19039,2004,146.8,3.7
19041,2004,137.3,3.5
19043,2004,140.4,1.7
19045,2004,145.2,2.8
19047,2004,142.1,5.2
19049,2004,143.4,4.6
19051,2004,149.7,3.9
19053,2004,147.2,4.5
19055,2004,140.2,1.5
19057,2004,148.2,5.3
19059,2004,134.7,2.4
19061,2004,141.8,1.5
19063,2004,136.3,2.2
19065,2004,139.8,1.6
19067,2004,139.8,2.1
19069,2004,139.7,2.4
19071,2004,146.4,8.6
19073,2004,141.8,5.2
19075,2004,141.7,2.9
19077,2004,142.9,4.8
19079,2004,141.7,3.2
19081,2004,138.2,2.1
19083,2004,141.6,3.2
19085,2004,143.0,6.7
19087,2004,148.5,5.1
19089,2004,135.5,1.3
19091,2004,140.4,2.7
19093,2004,140.9,4.7
19095,2004,145.4,3.7
19097,2004,143.4,2.2
19099,2004,145.8,3.2
19101,2004,147.7,5.3
19103,2004,146.4,3.9
19105,2004,143.1,2.3
19107,2004,147.6,3.9
19109,2004,138.2,2.5
19111,2004,148.9,6.0
19113,2004,144.0,2.8
19115,2004,146.9,6.0
19117,2004,148.1,3.3
19119,2004,134.9,5.4
19121,2004,145.7,3.5
19123,2004,148.3,3.3
19125,2004,148.5,3.2
19127,2004,143.1,2.8
19129,2004,145.9,8.0
19131,2004,137.4,1.3
19133,2004,140.6,7.7
19135,2004,149.4,2.8
19137,2004,146.1,5.9
19139,2004,147.0,4.7
19141,2004,137.5,3.4
19143,2004,135.1,2.5
19145,2004,146.7,6.3
19147,2004,138.2,3.6
19149,2004,139.7,5.1
19151,2004,139.6,4.3
19153,2004,144.6,4.3
19155,2004,145.0,5.7
19157,2004,145.2,3.1
19159,2004,148.2,4.1
19161,2004,141.0,4.3
19163,2004,147.0,2.7
19165,2004,143.1,4.9
19167,2004,137.8,5.4
19169,2004,143.2,3.4
19171,2004,142.7,2.8
19173,2004,148.1,4.0
19175,2004,147.0,3.1
19177,2004,148.6,6.0
19179,2004,149.0,3.9
19181,2004,147.3,3.5
19183,2004,146.3,5.7
19185,2004,148.3,3.3
19187,2004,141.5,3.4
19189,2004,138.2,1.9
19191,2004,138.3,1.6
19193,2004,140.5,6.0
19195,2004,137.0,1.2
19197,2004,139.4,3.1
20001,2004,150.4,13.4
20003,2004,149.3,13.2
20005,2004,146.9,13.2
20007,2004,131.6,33.4
20009,2004,131.0,27.9
20011,2004,149.5,14.2
20013,2004,146.3,12.0
20015,2004,143.5,20.7
20017,2004,144.5,17.6
20019,2004,148.4,18.4
20021,2004,151.0,15.2
20023,2004,130.8,21.6
20025,2004,128.8,32.9
20027,2004,137.4,21.8
20029,2004,136.6,20.8
20031,2004,149.1,13.1
20033,2004,129.5,34.0
20035,2004,143.3,24.0
20037,2004,150.4,15.0
20039,2004,128.7,23.8
20041,2004,136.7,24.7
20043,2004,148.1,10.5
20045,2004,147.0,13.7
20047,2004,130.1,29.7
20049,2004,148.4,16.6
20051,2004,130.1,27.2
20053,2004,134.2,25.0
20055,2004,130.1,27.4
20057,2004,130.3,28.7
20059,2004,147.7,13.8
20061,2004,140.5,19.2
20063,2004,128.6,26.7
20065,2004,128.1,27.7
20067,2004,128.8,29.7
20069,2004,131.4,26.6
20071,2004,130.9,23.3
20073,2004,148.1,15.2
20075,2004,130.3,26.3
20077,2004,135.7,30.3
20079,2004,140.5,22.0
20081,2004,131.3,27.4
20083,2004,128.8,29.9
20085,2004,146.4,13.2
20087,2004,146.2,14.7
20089,2004,135.1,19.9
20091,2004,148.5,12.7
20093,2004,128.7,28.4
20095,2004,136.9,26.8
20097,2004,131.2,28.3
20099,2004,149.9,15.4
20101,2004,128.1,28.7
20103,2004,146.5,14.7
20105,2004,129.8,28.5
20107,2004,150.2,11.7
20109,2004,128.0,25.4
20111,2004,146.9,14.9
20113,2004,136.6,24.6
20115,2004,139.9,21.4
20117,2004,142.5,13.5
20119,2004,130.8,29.5
20121,2004,149.9,11.2
20123,2004,132.4,24.6
20125,2004,149.8,16.4
20127,2004,142.3,17.5
20129,2004,130.0,29.3
20131,2004,145.9,11.7
20133,2004,149.5,14.8
20135,2004,128.2,29.6
20137,2004,127.2,27.4
20139,2004,146.9,14.1
20141,2004,128.9,27.9
20143,2004,132.6,27.7
20145,2004,130.0,29.7
20147,2004,126.5,29.6
20149,2004,143.9,14.9
20151,2004,134.5,26.9
20153,2004,128.1,23.5
20155,2004,136.9,24.5
20157,2004,137.7,18.2
20159,2004,134.4,25.5
20161,2004,140.5,17.8
20163,2004,126.9,29.7
20165,2004,130.1,27.9
20167,2004,131.0,27.5
20169,2004,133.3,27.7
20171,2004,127.9,27.9
20173,2004,141.3,23.5
20175,2004,130.6,30.1
20177,2004,145.8,14.5
20179,2004,129.8,24.2
20181,2004,131.3,19.7
20183,2004,129.6,25.8
20185,2004,132.0,28.8
20187,2004,129.7,29.5
20189,2004,130.8,29.7
20191,2004,139.8,26.8
20193,2004,128.6,23.5
20195,2004,129.2,27.9
20197,2004,144.8,15.0
20199,2004,130.9,22.3
20201,2004,138.6,17.8
20203,2004,129.9,24.8
20205,2004,149.0,15.6
20207,2004,150.2,13.3
20209,2004,148.0,13.7
21001,2004,153.9,10.3
21003,2004,151.6,15.6
21005,2004,154.0,6.1
21007,2004,152.5,16.3
21009,2004,147.7,18.5
21011,2004,149.0,10.3
21013,2004,155.8,5.5
21015,2004,150.8,7.0
21017,2004,153.0,6.7
21019,2004,145.9,11.9
21021,2004,155.1,6.8
21023,2004,149.6,8.8
21025,2004,152.1,7.5
21027,2004,149.1,13.9
21029,2004,150.1,13.6
21031,2004,151.0,13.8
21033,2004,147.7,20.4
21035,2004,152.2,16.4
21037,2004,148.5,9.6
21039,2004,150.8,18.1
21041,2004,151.6,7.5
21043,2004,147.7,8.9
21045,2004,156.7,6.1
21047,2004,149.3,17.3
21049,2004,153.8,6.1
21051,2004,153.1,5.9
21053,2004,157.8,6.8
21055,2004,150.1,18.0
21057,2004,152.2,12.5
21059,2004,148.0,17.1
21061,2004,147.5,16.3
21063,2004,148.2,9.2
21065,2004,152.9,6.2
21067,2004,155.2,4.9
21069,2004,149.6,9.0
21071,2004,152.4,7.9
21073,2004,153.2,6.1
21075,2004,148.3,20.4
21077,2004,151.8,7.0
21079,2004,154.7,6.4
21081,2004,151.3,8.2
21083,2004,151.6,17.2
21085,2004,148.7,14.3
21087,2004,150.5,13.9
21089,2004,144.8,12.0
21091,2004,148.0,16.5
21093,2004,150.7,12.2
21095,2004,158.0,2.2
21097,2004,150.7,8.3
21099,2004,148.9,15.3
21101,2004,148.0,17.5
21103,2004,150.7,9.0
21105,2004,149.8,18.9
21107,2004,145.8,21.0
21109,2004,154.9,3.1
21111,2004,150.8,11.9
21113,2004,155.3,5.4
21115,2004,151.4,8.1
21117,2004,150.6,7.7
21119,2004,155.5,5.0
21121,2004,153.4,7.9
21123,2004,152.2,11.7
21125,2004,155.3,4.6
21127,2004,149.0,9.0
21129,2004,152.5,6.1
21131,2004,155.8,4.1
21133,2004,155.5,4.5
21135,2004,147.2,10.1
21137,2004,156.4,5.4
21139,2004,151.5,15.6
21141,2004,149.1,16.8
21143,2004,148.6,19.7
21145,2004,151.8,16.3
21147,2004,156.8,5.3
21149,2004,151.2,15.0
21151,2004,154.1,5.6
21153,2004,153.7,5.9
21155,2004,152.1,10.7
21157,2004,150.9,17.4
21159,2004,152.4,7.7
21161,2004,148.6,9.1
21163,2004,150.9,12.0
21165,2004,151.1,8.4
21167,2004,154.4,6.9
21169,2004,152.6,13.4
21171,2004,153.7,12.7
21173,2004,151.4,8.1
21175,2004,149.3,9.5
21177,2004,148.4,17.0
21179,2004,151.4,11.5
21181,2004,151.5,7.8
21183,2004,148.2,16.4
21185,2004,147.1,13.6
21187,2004,151.5,8.2
21189,2004,153.5,4.4
21191,2004,149.9,8.6
21193,2004,153.3,6.9
21195,2004,153.2,7.7
21197,2004,151.6,7.4
21199,2004,155.3,7.0
21201,2004,149.9,8.9
21203,2004,155.6,4.3
21205,2004,149.2,9.3
21207,2004,155.6,8.0
21209,2004,153.8,5.9
21211,2004,151.0,9.0
21213,2004,152.2,14.0
21215,2004,151.4,10.8
21217,2004,153.4,10.4
21219,2004,150.6,15.6
21221,2004,149.4,18.0
21223,2004,152.6,6.1
21225,2004,149.6,17.3
21227,2004,149.6,15.8
21229,2004,153.2,9.3
21231,2004,155.8,7.2
21233,2004,145.2,21.1
21235,2004,154.8,7.1
21237,2004,151.2,8.1
21239,2004,154.9,4.7
22001,2004,135.5,47.4
22003,2004,136.6,45.9
22005,2004,135.4,46.9
22007,2004,136.6,46.1
22009,2004,137.0,44.7
22011,2004,138.1,44.1
22013,2004,143.6,36.1
22015,2004,141.0,39.4
22017,2004,140.2,40.3
22019,2004,136.9,46.1
22021,2004,141.1,38.9
22023,2004,138.3,44.9
22025,2004,137.0,44.1
22027,2004,145.5,33.3
22029,2004,137.3,43.9
22031,2004,141.3,39.3
22033,2004,135.7,45.6
22035,2004,141.4,38.3
22037,2004,140.6,40.0
22039,2004,132.7,49.7
22041,2004,137.1,43.2
22043,2004,138.9,42.2
22045,2004,138.5,44.4
22047,2004,135.2,47.0
22049,2004,140.6,39.1
22051,2004,133.3,50.1
22053,2004,137.8,45.2
22055,2004,135.9,47.0
22057,2004,136.8,46.2
22059,2004,138.7,42.4
22061,2004,143.0,36.3
22063,2004,136.1,45.0
22065,2004,140.9,39.0
22067,2004,141.2,38.0
22069,2004,139.5,41.7
22071,2004,134.2,49.5
22073,2004,140.7,39.2
22075,2004,134.5,48.8
22077,2004,135.9,46.0
22079,2004,137.3,43.9
22081,2004,142.6,37.7
22083,2004,140.7,39.2
22085,2004,144.5,37.2
22087,2004,134.6,49.0
22089,2004,134.9,48.3
22091,2004,137.1,42.8
22093,2004,135.9,46.8
22095,2004,135.6,47.4
22097,2004,134.3,48.2
22099,2004,136.9,45.8
22101,2004,142.4,40.5
22103,2004,138.1,42.1
22105,2004,135.1,44.9
22107,2004,137.1,43.1
22109,2004,135.4,47.7
22111,2004,143.3,36.0
22113,2004,140.0,42.9
22115,2004,140.1,41.5
22117,2004,137.1,42.6
22119,2004,142.6,37.0
22121,2004,133.7,48.1
22123,2004,140.2,39.2
22125,2004,137.5,43.7
22127,2004,138.5,42.3
23001,2004,124.0,1.0
23003,2004,111.4,0.1
23005,2004,125.2,1.3
23007,2004,118.1,0.6
23009,2004,118.7,0.4
23011,2004,123.5,0.9
23013,2004,121.2,0.6
23015,2004,123.6,0.6
23017,2004,121.1,0.8
23019,2004,119.5,0.9
23021,2004,115.7,0.9
23023,2004,125.1,0.9
23025,2004,120.2,1.0
23027,2004,122.5,0.7
23029,2004,115.3,0.5
23031,2004,126.4,2.2
24001,2004,142.2,7.2
24003,2004,142.0,13.6
24005,2004,142.3,10.9
24009,2004,144.7,13.9
24011,2004,139.8,16.6
24013,2004,141.8,10.3
24015,2004,141.4,12.6
24017,2004,144.3,14.9
24019,2004,141.6,16.5
24021,2004,137.4,15.6
24023,2004,142.5,0.0
24025,2004,142.4,11.4
24027,2004,139.9,13.8
24029,2004,141.7,13.8
24031,2004,139.4,14.8
24033,2004,139.4,17.7
24035,2004,140.3,16.1
24037,2004,145.5,13.4
24039,2004,143.5,15.5
24041,2004,140.8,16.5
24043,2004,138.7,13.5
24045,2004,142.4,14.9
24047,2004,145.7,12.2
25001,2004,135.1,0.1
25003,2004,132.1,0.7
25005,2004,139.3,2.0
25007,2004,136.1,0.0
25009,2004,133.2,2.6
25011,2004,131.7,2.7
25013,2004,136.4,3.4
25015,2004,134.6,4.0
25017,2004,133.8,5.3
25019,2004,130.9,0.0
25021,2004,137.1,4.4
25023,2004,137.1,1.6
25025,2004,137.2,4.1
25027,2004,134.8,2.3
26001,2004,121.1,1.1
26003,2004,102.7,0.4
26005,2004,140.9,1.9
26007,2004,118.4,1.1
26009,2004,121.2,0.9
26011,2004,128.6,2.0
26013,2004,106.0,0.3
26015,2004,142.2,2.9
26017,2004,132.8,2.7
26019,2004,127.0,0.3
26021,2004,140.8,3.4
26023,2004,143.2,2.6
26025,2004,143.0,2.3
26027,2004,143.0,3.9
26029,2004,120.2,0.8
26031,2004,116.4,0.9
26033,2004,106.6,0.0
26035,2004,129.7,1.4
26037,2004,138.3,2.5
26039,2004,120.7,0.9
26041,2004,111.1,0.4
26043,2004,112.4,0.3
26045,2004,141.5,1.8
26047,2004,115.8,0.3
26049,2004,136.8,2.2
26051,2004,130.3,2.2
26053,2004,107.9,0.5
26055,2004,124.2,1.2
26057,2004,135.1,2.5
26059,2004,142.6,1.9
26061,2004,104.6,0.5
26063,2004,126.4,2.0
26065,2004,139.9,1.5
26067,2004,139.2,2.4
26069,2004,125.4,1.4
26071,2004,107.2,0.1
26073,2004,133.3,1.7
26075,2004,141.7,1.6
26077,2004,143.5,3.4
26079,2004,120.7,0.9
26081,2004,139.1,2.0
26083,2004,101.0,0.1
26085,2004,127.6,0.5
26087,2004,133.5,2.5
26089,2004,122.9,0.4
26091,2004,142.3,3.6
26093,2004,139.2,2.0
26095,2004,105.3,0.0
26097,2004,105.7,0.0
26099,2004,135.2,3.4
26101,2004,127.2,0.4
26103,2004,107.7,0.3
26105,2004,130.3,0.2
26107,2004,131.1,0.8
26109,2004,116.6,0.5
26111,2004,134.1,2.7
26113,2004,123.1,0.9
26115,2004,142.0,3.7
26117,2004,135.7,2.0
26119,2004,118.9,1.5
26121,2004,137.2,1.3
26123,2004,133.2,1.1
26125,2004,137.3,1.8
26127,2004,132.7,0.2
26129,2004,125.5,1.7
26131,2004,107.1,0.4
26133,2004,126.0,0.4
26135,2004,122.6,1.9
26137,2004,119.2,0.6
26139,2004,140.1,1.5
26141,2004,118.3,1.3
26143,2004,123.2,1.1
26145,2004,134.1,3.7
26147,2004,132.6,2.5
26149,2004,145.2,3.2
26151,2004,129.3,2.3
26153,2004,106.6,0.0
26155,2004,137.4,2.4
26157,2004,131.4,2.7
26159,2004,140.8,3.4
26161,2004,141.5,2.8
26163,2004,141.8,3.1
26165,2004,123.9,0.6
27001,2004,115.2,1.3
27003,2004,131.4,2.7
27005,2004,119.9,1.1
27007,2004,109.8,0.5
27009,2004,127.1,2.3
27011,2004,130.9,3.0
27013,2004,134.4,3.1
27015,2004,132.5,4.0
27017,2004,110.4,1.0
27019,2004,132.2,2.5
27021,2004,116.9,1.6
27023,2004,130.6,3.5
27025,2004,126.5,2.3
27027,2004,125.7,1.5
27029,2004,113.0,0.5
27031,2004,97.9,0.1
27033,2004,131.6,3.9
27035,2004,120.1,1.9
27037,2004,133.7,3.0
27039,2004,132.2,1.0
27041,2004,126.0,1.8
27043,2004,136.3,2.5
27045,2004,135.0,1.2
27047,2004,136.2,1.4
27049,2004,132.5,2.2
27051,2004,129.1,2.3
27053,2004,133.1,2.2
27055,2004,137.5,1.2
27057,2004,113.9,1.3
27059,2004,128.2,2.5
27061,2004,111.7,0.9
27063,2004,132.5,2.5
27065,2004,123.0,1.7
27067,2004,130.3,3.0
27069,2004,110.6,0.1
27071,2004,105.9,0.5
27073,2004,131.5,3.9
27075,2004,102.5,0.5
27077,2004,107.5,0.1
27079,2004,132.6,2.6
27081,2004,129.4,2.9
27083,2004,130.7,3.7
27085,2004,131.4,2.7
27087,2004,119.4,0.7
27089,2004,112.9,0.3
27091,2004,134.9,2.2
27093,2004,130.5,2.6
27095,2004,125.3,2.0
27097,2004,125.0,2.1
27099,2004,134.1,0.9
27101,2004,131.2,3.5
27103,2004,133.0,3.3
27105,2004,132.6,2.9
27107,2004,122.2,0.9
27109,2004,133.0,1.2
27111,2004,123.4,1.5
27113,2004,112.8,0.1
27115,2004,120.0,1.4
27117,2004,130.9,3.7
27119,2004,117.3,0.3
27121,2004,128.9,2.5
27123,2004,134.8,2.9
27125,2004,115.8,0.2
27127,2004,130.7,4.7
27129,2004,130.6,3.5
27131,2004,132.6,2.7
27133,2004,132.9,4.3
27135,2004,109.5,0.1
27137,2004,106.8,0.6
27139,2004,133.1,2.8
27141,2004,129.1,2.4
27143,2004,131.7,3.5
27145,2004,128.7,2.3
27147,2004,133.5,1.8
27149,2004,129.2,2.1
27151,2004,129.9,3.2
27153,2004,124.3,1.9
27155,2004,130.1,2.8
27157,2004,132.2,1.8
27159,2004,117.6,1.5
27161,2004,133.9,2.2
27163,2004,132.8,2.5
27165,2004,133.4,3.2
27167,2004,128.2,2.4
27169,2004,134.9,1.2
27171,2004,131.1,2.2
27173,2004,130.7,3.9
28001,2004,140.4,40.0
28003,2004,147.5,24.6
28005,2004,139.3,39.9
28007,2004,149.3,26.7
28009,2004,149.0,23.1
28011,2004,144.6,33.5
28013,2004,151.3,23.5
28015,2004,150.6,25.4
28017,2004,146.3,28.2
28019,2004,145.2,30.6
28021,2004,142.2,36.5
28023,2004,142.8,33.8
28025,2004,142.8,32.5
28027,2004,145.5,31.4
28029,2004,141.3,37.4
28031,2004,141.5,36.2
28033,2004,144.2,30.1
28035,2004,138.1,40.6
28037,2004,140.0,39.3
28039,2004,136.9,42.7
28041,2004,136.3,42.1
28043,2004,149.1,26.8
28045,2004,138.3,41.6
28047,2004,139.4,41.1
28049,2004,140.5,38.1
28051,2004,146.5,30.4
28053,2004,140.4,38.1
28055,2004,140.4,38.9
