stco,year,soil_jul,vpd_jul,pr_jul,tmmx_jul
31015,1981,73.791,135.267,126.144,306.43
31171,1981,42.193,130.606,123.195,302.654
31089,1981,65.779,125.642,126.949,299.917
31017,1981,61.954,131.826,129.559,301.208
31103,1981,69.419,135.321,135.905,303.757
31077,1981,74.057,112.038,122.019,295.167
31095,1981,108.238,125.604,136.368,308.701
31151,1981,103.956,119.413,102.715,303.559
31057,1981,142.382,159.252,104.814,315.945
31131,1981,141.893,111.97,118.021,305.834
31087,1981,146.541,151.972,132.237,316.068
31105,1981,28.078,164.079,98.689,304.913
31127,1981,159.844,112.707,134.908,308.919
31041,1981,54.778,119.889,134.416,298.298
31143,1981,101.262,113.855,84.4,299.069
31045,1981,39.685,164.274,102.591,309.166
31179,1981,115.374,104.63,95.373,292.261
31071,1981,58.276,120.125,123.809,297.744
31013,1981,40.21,161.943,98.517,306.616
31173,1981,103.939,101.105,85.456,294.412
31011,1981,92.395,111.982,114.511,295.801
31145,1981,84.943,143.273,141.914,312.997
31149,1981,62.41,129.183,131.719,300.633
31005,1981,63.221,139.96,61.308,299.211
31085,1981,142.364,142.692,123.482,309.446
31097,1981,145.847,116.758,130.076,308.966
31003,1981,83.331,115.971,114.252,296.368
31163,1981,75.65,112.007,127.797,297.12
31161,1981,37.781,153.091,115.488,304.952
31133,1981,141.907,119.03,136.799,309.682
31075,1981,40.468,139.456,87.615,298.647
31021,1981,99.265,101.535,71.531,296.755
31009,1981,46.844,127.502,124.579,301.93
31027,1981,100.75,108.482,95.42,292.892
31169,1981,124.063,123.642,125.033,306.623
31049,1981,39.757,160.279,82.414,312.077
31123,1981,36.447,165.079,96.233,311.877
31115,1981,53.758,123.125,124.084,299.543
31063,1981,60.717,133.56,140.597,307.395
31125,1981,100.399,112.821,103.617,297.326
31107,1981,82.06,121.538,97.867,299.703
31135,1981,78.37,151.747,92.866,311.123
31037,1981,102.775,109.768,74.041,298.119
31023,1981,100.142,111.75,73.57,297.499
31031,1981,46.516,137.621,128.108,302.013
31183,1981,69.568,116.455,122.58,296.048
31061,1981,233.106,122.887,144.603,304.075
31029,1981,129.19,152.399,97.17,311.882
31059,1981,123.311,116.689,102.855,301.5
31185,1981,113.16,114.353,87.804,299.455
31035,1981,168.687,114.87,101.197,300.8
31033,1981,32.878,163.59,96.456,310.217
31069,1981,36.753,154.531,82.458,307.086
31083,1981,142.274,128.299,146.01,306.905
31091,1981,42.418,131.846,106.857,298.893
31147,1981,165.518,114.998,145.847,311.153
31065,1981,98.473,138.796,143.384,313.044
31175,1981,63.935,114.449,126.476,296.58
31141,1981,96.318,110.959,93.01,297.561
31121,1981,101.36,113.681,96.442,297.887
31079,1981,105.528,112.712,112.641,298.052
31081,1981,117.438,111.928,92.617,297.305
31093,1981,83.78,109.913,112.971,294.411
31001,1981,237.317,115.853,122.684,301.746
31099,1981,217.744,116.082,148.503,299.435
31019,1981,99.03,114.465,137.609,298.387
31073,1981,69.752,124.969,152.52,302.133
31047,1981,58.734,120.515,146.393,299.124
38099,1981,102.612,83.669,42.843,267.848
38013,1981,111.666,117.441,59.957,284.944
38071,1981,141.732,90.345,41.078,269.839
38081,1981,101.542,119.617,97.737,291.903
38057,1981,54.348,134.734,69.965,295.727
38021,1981,125.242,122.817,103.28,295.129
38003,1981,113.441,106.923,100.094,283.293
38009,1981,180.607,105.901,32.398,281.965
38005,1981,145.272,105.403,41.292,281.072
38011,1981,42.477,181.104,68.034,315.555
38047,1981,90.291,118.696,107.073,288.604
38029,1981,43.128,123.864,94.71,293.236
38083,1981,87.449,126.075,63.602,292.566
38097,1981,122.157,98.348,85.543,278.61
38045,1981,120.125,116.939,108.463,290.258
38043,1981,79.062,118.539,90.771,288.513
38063,1981,121.238,91.574,64.442,271.628
38091,1981,120.91,102.671,88.58,280.321
38103,1981,107.85,118.16,67.496,289.193
38039,1981,122.402,105.696,89.492,282.119
38087,1981,42.657,179.866,62.856,314.582
38023,1981,87.504,130.19,64.484,290.228
38051,1981,84.559,117.819,100.853,289.242
38001,1981,42.758,146.844,76.746,300.694
38019,1981,148.248,75.829,39.575,258.479
38007,1981,44.142,162.176,56.155,307.308
38061,1981,98.607,126.371,53.878,288.536
38055,1981,74.285,126.788,63.548,290.089
38031,1981,121.019,106.177,86.324,281.712
38067,1981,126.384,78.458,33.874,265.14
38069,1981,153.301,112.037,36.479,287.152
38027,1981,139.032,102.981,65.429,279.038
38041,1981,42.927,142.846,71.779,298.093
38037,1981,33.28,146.679,77.83,302.885
38053,1981,46.967,163.004,54.525,310.043
38073,1981,105.844,111.608,101.741,287.133
38095,1981,189.99,87.227,31.225,268.711
38033,1981,42.731,169.225,50.792,310.489
38025,1981,58.31,144.01,61.894,298.568
38079,1981,227.419,91.116,30.349,268.8
38085,1981,33.254,148.633,80.698,306.211
38015,1981,57.958,119.498,90.261,287.442
38059,1981,40.738,131.429,85.246,295.394
38065,1981,49.74,126.864,79.964,291.504
38089,1981,43.99,141.724,66.157,295.752
38035,1981,126.198,93.192,68.469,273.705
38093,1981,98.811,115.227,108.983,286.718
38101,1981,107.879,122.458,42.921,287.359
38049,1981,130.673,119.28,41.249,292.392
38075,1981,118.93,113.587,40.953,285.031
38105,1981,70.52,139.484,58.975,295.362
38017,1981,102.276,104.744,96.742,282.673
38077,1981,78.838,114.006,99.835,287.881
39123,1981,275.47,109.477,88.317,278.678
39051,1981,516.025,103.241,117.156,283.265
39095,1981,274.025,110.986,96.65,283.208
39173,1981,359.056,109.616,89.403,286.371
39167,1981,957.803,90.091,99.963,284.708
39081,1981,869.841,95.377,120.649,279.597
39087,1981,1114.767,94.253,118.348,296.952
39145,1981,1013.189,91.469,114.318,293.261
39029,1981,742.534,94.527,117.809,278.798
39155,1981,775.766,94.366,113.019,276.936
39099,1981,636.74,98.009,116.645,280.902
39107,1981,356.607,97.213,91.086,284.991
39003,1981,315.895,103.387,78.814,287.583
39161,1981,255.451,100.864,84.748,287.097
39011,1981,362.781,100.508,85.261,286.522
39005,1981,418.097,96.725,87.997,278.053
39033,1981,360.904,103.907,80.36,284.331
39139,1981,408.329,97.301,84.535,278.363
39115,1981,1059.23,87.081,107.358,283.162
39163,1981,982.459,86.689,101.669,288.511
39125,1981,329.133,102.189,98.739,287.339
39069,1981,447.893,105.023,108.509,285.994
39131,1981,912.913,89.03,106.961,289.604
39111,1981,895.904,89.205,105.22,281.094
39001,1981,943.927,90.447,126.573,290.253
39067,1981,916.933,94.793,117.928,279.751
39135,1981,502.904,90.59,122.557,287.541
39071,1981,725.687,88.109,117.05,283.344
39171,1981,630.78,98.687,133.81,281.549
39175,1981,329.767,108.743,76.044,289.953
39075,1981,493.554,95.288,106.155,279.141
39065,1981,306.788,106.325,76.188,288.291
39121,1981,993.82,89.376,106.769,282.335
39137,1981,377.691,104.544,94.356,287.618
39105,1981,1036.718,91.67,98.717,292.438
39009,1981,1046.736,88.43,98.164,287.774
39031,1981,671.007,93.172,110.277,280.684
39039,1981,467.52,102.12,115.544,285.94
39143,1981,321.071,109.791,81.092,283.94
39079,1981,1069.537,88.88,105.888,291.721
39053,1981,1056.543,93.061,104.035,295.685
39013,1981,896.915,92.17,111.502,279.884
39169,1981,497.27,98.8,102.762,278.618
39017,1981,486.988,97.084,125.935,293.623
39015,1981,846.254,91.013,134.821,288.618
39165,1981,597.12,94.187,129.463,288.167
39061,1981,539.504,98.814,126.048,294.879
39025,1981,716.798,94.088,134.171,291.348
39027,1981,613.443,88.499,121.301,281.662
39133,1981,723.166,94.571,107.418,273.675
39153,1981,635.508,99.851,103.426,276.018
39007,1981,589.642,87.722,98.429,269.514
39151,1981,588.213,99.887,110.644,279.305
39019,1981,823.062,96.0,114.241,279.355
39085,1981,544.599,91.959,93.203,269.789
39035,1981,524.112,99.897,91.513,275.914
39103,1981,447.536,99.018,95.38,276.484
39093,1981,318.593,103.806,86.08,279.893
39055,1981,976.235,88.142,104.75,265.979
39157,1981,749.548,97.388,116.673,281.811
39077,1981,367.159,103.874,78.794,280.391
39043,1981,304.274,106.408,82.599,278.064
39091,1981,384.636,100.269,85.474,284.674
39059,1981,961.741,93.212,111.114,282.874
39141,1981,617.885,89.897,100.666,287.994
39129,1981,430.744,94.962,94.903,289.166
39073,1981,890.01,85.941,98.649,285.281
39041,1981,382.359,100.182,85.347,287.265
39117,1981,402.487,97.715,86.708,281.552
39127,1981,935.039,85.967,103.527,282.854
39159,1981,318.286,101.649,81.306,288.739
39045,1981,719.048,88.784,97.199,284.25
39089,1981,680.617,91.358,100.705,281.55
39097,1981,384.322,96.806,93.637,287.664
39049,1981,449.279,99.327,93.165,288.948
39101,1981,312.038,104.958,78.391,289.12
39083,1981,508.306,92.825,96.347,280.284
39047,1981,393.12,90.708,100.986,282.927
39119,1981,915.89,89.717,108.8,281.948
39109,1981,568.611,99.15,109.579,287.226
39057,1981,550.88,92.17,114.431,283.47
39113,1981,523.037,97.21,121.97,288.211
39037,1981,556.217,91.528,111.848,283.603
39149,1981,491.731,98.559,97.463,285.284
39023,1981,549.515,94.898,106.221,284.912
39021,1981,509.112,97.675,100.814,285.554
39063,1981,362.745,107.293,79.487,286.342
39147,1981,329.514,108.046,75.971,285.63
46127,1981,117.555,100.469,104.992,291.188
46027,1981,95.025,106.598,104.75,294.585
46033,1981,61.795,149.386,114.34,292.832
46093,1981,41.487,154.401,99.178,303.419
46103,1981,67.177,145.466,107.102,292.969
46081,1981,103.965,129.651,114.659,267.211
46067,1981,79.365,127.451,99.955,303.48
46101,1981,106.869,106.065,99.069,288.949
46043,1981,76.525,138.787,108.352,309.548
46039,1981,134.631,106.211,103.566,285.534
46025,1981,94.952,126.545,91.738,296.909
46097,1981,88.998,126.322,89.288,300.815
46073,1981,83.156,140.988,97.874,308.827
46137,1981,25.669,152.109,91.238,307.932
46015,1981,56.213,143.21,114.069,312.793
46129,1981,45.883,128.214,100.779,296.608
46077,1981,110.55,124.286,92.091,297.598
46055,1981,34.589,151.141,101.589,310.122
46041,1981,33.308,144.757,91.596,303.909
46079,1981,126.606,114.265,94.175,291.39
46085,1981,48.216,151.131,123.406,317.764
46071,1981,49.879,152.596,116.736,311.35
46075,1981,48.504,152.116,117.626,314.029
46021,1981,40.972,130.257,93.903,298.286
46063,1981,33.342,172.259,83.56,312.266
46009,1981,83.152,127.343,107.707,303.596
46007,1981,52.271,144.33,125.495,304.106
46109,1981,91.141,112.184,96.377,288.499
46121,1981,55.546,140.966,130.947,305.504
46089,1981,78.762,124.199,103.382,296.167
46102,1981,44.063,161.665,110.78,311.921
46023,1981,75.946,139.195,116.438,310.219
46037,1981,104.665,123.428,96.964,293.8
46123,1981,60.246,144.196,135.175,310.884
46111,1981,61.707,137.669,86.911,309.588
46031,1981,29.698,152.835,80.596,307.532
46053,1981,69.274,139.639,132.019,308.948
46051,1981,99.511,109.56,99.124,289.207
46091,1981,98.056,123.167,97.124,293.004
46003,1981,66.739,143.71,102.033,312.233
46105,1981,28.273,159.131,80.344,309.053
46017,1981,48.482,146.543,113.429,314.339
46095,1981,54.397,151.812,124.541,314.976
46107,1981,58.985,132.188,108.414,301.304
46047,1981,42.807,172.323,97.099,315.003
46069,1981,60.682,142.154,123.048,311.125
46057,1981,112.067,116.422,95.431,292.469
46059,1981,94.941,139.388,108.051,309.046
46115,1981,69.263,134.759,95.752,307.567
46049,1981,94.229,131.847,110.725,305.62
46019,1981,45.361,165.893,114.499,307.726
46013,1981,93.728,126.913,101.173,299.64
46045,1981,75.803,126.222,110.059,300.517
46011,1981,98.933,109.53,99.535,288.966
46005,1981,82.584,137.656,89.464,309.039
46061,1981,72.259,129.536,88.036,303.887
46035,1981,69.954,138.191,97.416,309.09
46119,1981,45.274,142.595,112.385,308.913
46117,1981,44.174,151.827,105.446,312.215
46065,1981,40.914,147.874,117.379,314.263
46099,1981,107.086,106.329,95.522,289.714
46087,1981,94.373,118.554,92.982,297.15
46125,1981,85.263,110.484,97.208,294.215
46083,1981,91.84,102.376,101.28,289.993
46029,1981,105.827,114.668,94.255,289.053
46135,1981,85.374,115.578,96.83,297.502
48073,1981,982.01,125.813,89.44,340.965
48423,1981,915.061,132.857,76.774,341.987
48057,1981,918.523,90.302,177.7,319.811
48469,1981,956.491,101.924,141.191,330.801
48175,1981,836.213,112.754,120.776,336.962
48245,1981,1646.56,98.829,162.56,329.425
48351,1981,1384.883,109.454,104.13,339.211
48199,1981,1969.216,105.395,132.161,338.734
48025,1981,812.025,119.445,108.302,338.615
48173,1981,57.854,225.352,28.094,353.193
48227,1981,57.993,231.494,30.336,354.006
48049,1981,116.874,193.708,27.293,352.744
48041,1981,712.634,133.795,78.784,343.545
48395,1981,540.169,139.062,74.131,344.346
48051,1981,665.351,136.24,66.707,342.624
48465,1981,19.235,209.312,24.808,350.4
48341,1981,17.625,207.929,72.997,338.82
48323,1981,121.361,186.845,16.174,352.982
48171,1981,300.164,150.867,32.426,332.617
48117,1981,7.135,198.325,62.676,331.464
48265,1981,142.975,147.778,35.156,328.656
48027,1981,455.084,160.74,42.729,345.826
48099,1981,329.693,166.239,41.232,346.232
48281,1981,120.591,166.48,27.579,344.315
48115,1981,44.564,225.27,53.273,352.222
48479,1981,29.718,189.682,18.592,359.269
48005,1981,997.98,114.462,86.575,339.646
48449,1981,661.02,131.191,85.634,340.76
48347,1981,933.146,116.596,86.512,338.832
48001,1981,1050.61,131.51,85.903,343.692
48179,1981,14.046,210.231,71.681,346.044
48277,1981,634.977,139.578,81.09,340.605
48389,1981,17.809,250.644,64.728,364.339
48189,1981,12.273,207.521,57.165,339.231
48235,1981,101.035,211.786,21.96,352.273
48451,1981,94.248,211.246,18.727,352.758
48019,1981,246.04,141.814,36.757,328.076
48029,1981,541.053,144.688,39.381,337.137
48091,1981,712.801,141.928,44.547,334.239
48259,1981,612.522,141.205,42.326,330.536
48325,1981,325.195,150.349,29.034,337.698
48187,1981,654.827,140.303,43.881,340.392
48013,1981,263.147,151.155,42.379,346.249
48493,1981,392.52,139.747,47.479,342.356
48415,1981,66.127,228.989,37.297,355.501
48143,1981,105.476,189.925,52.281,353.307
48353,1981,63.543,215.453,32.027,350.787
48037,1981,940.084,125.144,109.956,335.515
48463,1981,54.663,164.723,26.154,339.599
48487,1981,23.783,245.487,36.451,374.039
48309,1981,492.051,167.161,63.53,350.074
48145,1981,533.959,155.779,67.245,348.213
48077,1981,73.032,220.721,42.772,366.47
48485,1981,29.045,238.071,40.858,373.202
48009,1981,72.365,234.948,35.383,371.165
48505,1981,20.091,195.99,21.171,362.459
48011,1981,11.064,212.233,66.668,345.952
48359,1981,7.915,213.535,68.333,340.285
48381,1981,9.65,205.083,62.591,336.9
48375,1981,10.534,216.127,69.677,343.064
48065,1981,11.042,209.889,73.476,342.091
48233,1981,13.537,218.338,78.475,348.118
48061,1981,97.707,114.55,66.399,328.992
48489,1981,91.746,118.058,59.963,330.631
48491,1981,503.147,153.157,40.18,342.183
48453,1981,575.928,149.386,42.284,340.016
48021,1981,656.673,135.252,56.244,339.456
48361,1981,1675.184,102.298,147.24,332.873
48401,1981,1039.958,119.486,85.759,336.629
48183,1981,994.319,127.334,82.605,338.709
48459,1981,808.37,129.526,80.548,339.427
48203,1981,983.183,124.388,83.612,337.812
48219,1981,9.624,207.2,72.771,339.945
48107,1981,22.563,218.54,50.655,348.16
48305,1981,31.833,217.432,63.286,346.735
48303,1981,10.906,216.953,59.499,343.648
48215,1981,68.594,153.913,53.165,349.86
48427,1981,52.563,179.674,36.786,358.239
48317,1981,44.056,237.055,41.174,356.458
48329,1981,36.782,236.516,34.063,356.125
48135,1981,32.557,244.186,42.449,357.426
48249,1981,232.788,138.838,83.525,345.722
48007,1981,741.433,89.016,154.231,318.443
48409,1981,419.114,109.595,118.157,333.045
48355,1981,265.304,108.905,101.538,331.22
48273,1981,153.91,110.289,88.373,332.094
48261,1981,81.092,114.473,68.506,331.716
48213,1981,845.402,141.168,73.951,347.026
48147,1981,566.438,152.137,66.319,345.505
48349,1981,632.593,152.731,70.528,348.698
48397,1981,507.918,160.312,67.639,349.4
48367,1981,83.737,197.179,59.052,358.808
48257,1981,587.583,155.714,67.604,349.997
48251,1981,144.476,181.252,64.855,355.87
48439,1981,98.945,189.24,63.424,356.778
48497,1981,126.983,200.404,55.969,362.005
48139,1981,408.35,169.485,67.615,353.091
48231,1981,559.871,149.526,70.083,346.137
48221,1981,68.841,191.167,59.525,358.824
48085,1981,474.863,168.179,66.493,351.164
48121,1981,273.587,185.564,59.123,357.224
48113,1981,318.161,179.239,64.478,354.076
48425,1981,96.824,183.353,62.102,357.439
48097,1981,291.112,187.927,55.032,356.503
48363,1981,104.277,209.599,51.95,361.781
48181,1981,472.633,169.361,60.15,349.526
48223,1981,630.925,139.242,74.998,342.615
48229,1981,11.052,226.757,61.891,340.382
48141,1981,1.0,252.895,48.278,352.111
48321,1981,1459.514,94.179,197.005,326.273
48477,1981,743.396,134.002,78.712,345.375
48481,1981,959.676,103.28,165.926,335.823
48157,1981,1150.057,108.936,165.839,336.794
48473,1981,873.72,119.77,105.078,341.779
48167,1981,1399.537,96.503,174.879,321.332
48201,1981,1618.273,111.286,152.961,335.076
48339,1981,1751.799,113.982,128.816,338.985
48291,1981,2064.04,106.591,151.752,336.278
48071,1981,1609.937,101.142,164.907,328.106
48039,1981,1702.776,97.683,211.073,329.429
48015,1981,699.086,122.201,99.54,342.859
48471,1981,1571.185,124.414,99.694,343.268
48455,1981,1258.79,120.037,105.883,342.141
48327,1981,111.376,182.521,25.018,344.655
48177,1981,610.154,128.868,51.71,341.557
48391,1981,990.421,98.501,161.76,327.755
48247,1981,40.019,173.419,42.754,354.599
48127,1981,46.853,189.508,12.296,357.942
48413,1981,88.511,186.261,20.008,343.087
48119,1981,582.632,143.705,74.241,343.771
48507,1981,63.132,181.081,16.656,351.621
48133,1981,110.052,199.93,37.57,354.302
48123,1981,594.389,116.809,79.729,338.237
48289,1981,812.882,130.897,85.549,343.191
48433,1981,55.19,245.445,32.918,369.786
48311,1981,123.387,163.788,50.136,353.906
48435,1981,76.511,181.633,23.421,341.306
48271,1981,121.806,177.727,22.372,342.435
48149,1981,597.995,130.873,73.853,341.964
48045,1981,12.271,223.446,55.235,352.641
48383,1981,67.56,222.001,27.05,353.653
48083,1981,104.094,201.293,23.35,354.149
48357,1981,25.574,200.46,80.48,342.649
48103,1981,23.892,254.556,29.946,366.099
48333,1981,92.9,180.467,27.977,347.911
48403,1981,917.509,113.262,83.307,340.848
48225,1981,1104.936,123.813,101.04,341.701
48461,1981,44.825,234.801,26.635,355.933
48237,1981,108.102,210.084,45.919,361.881
48211,1981,22.19,211.62,68.018,349.951
48417,1981,84.038,222.35,27.016,359.591
48407,1981,2144.382,111.589,123.904,339.597
48153,1981,12.721,214.606,52.314,344.485
48255,1981,401.631,132.527,63.294,343.096
48131,1981,177.413,158.149,59.17,349.782
48159,1981,609.98,134.234,81.955,341.171
48137,1981,25.982,168.864,29.276,333.383
48165,1981,30.968,222.525,81.724,348.792
48169,1981,59.57,227.563,47.508,355.533
48369,1981,8.01,195.148,62.614,330.277
48445,1981,10.999,212.952,76.652,344.736
48155,1981,17.692,249.557,35.125,373.283
48385,1981,35.027,148.718,33.182,327.2
48275,1981,32.644,251.873,30.118,375.24
48345,1981,16.328,238.19,48.028,361.346
48457,1981,1756.203,109.704,102.012,340.527
48377,1981,24.965,220.74,75.053,341.022
48371,1981,36.795,225.498,43.054,349.896
48239,1981,1040.45,98.211,154.468,329.314
48437,1981,10.412,205.114,58.102,338.714
48431,1981,73.462,223.294,23.202,355.198
48495,1981,25.887,251.399,60.612,361.803
48163,1981,107.62,164.282,23.544,348.641
48295,1981,31.278,203.043,70.143,345.255
48087,1981,19.264,236.306,53.801,365.761
48089,1981,718.481,113.847,115.543,338.937
48419,1981,889.338,120.431,82.078,342.199
48093,1981,112.913,189.701,37.303,352.222
48053,1981,342.515,158.885,28.017,340.844
48067,1981,763.816,125.696,89.864,337.016
48079,1981,9.571,198.483,93.206,334.468
48467,1981,833.147,141.113,68.796,345.474
48129,1981,13.234,226.178,59.356,358.043
